"","EE-a","L2-a","L2-b","L4-a","YA_female-a","YA_male-a"
"WBGene00066951",-0.27428084428467,-3.41013126482676,1.29376400315004,-3.41013126482676,-0.617189824848057,0.99280068829958
"WBGene00066944",-2.3030711075792,-3.41013126482676,-3.41013126482676,1.05097724873048,-1.34204535571655,5.35611227974327
"WBGene00082664",-2.12172650594376,-3.41013126482676,-3.03734497384108,-3.41013126482676,-1.05803071443318,3.36720223822236
"WBGene00066927",-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676,0.193616618064517
"WBGene00066926",-2.75291998425419,-3.41013126482676,-3.41013126482676,1.05097724873048,-3.41013126482676,-3.41013126482676
"WBGene00082662",-2.75291998425419,1.34746343190332,-3.27617208710272,2.18404608434372,-3.11371165051489,-2.78732448221706
"WBGene00066922",3.2782524650979,1.7922758728444,-3.27617208710272,1.35974533020782,-2.03347980949356,-2.08772235564874
"WBGene00066921",3.29030962403312,-3.41013126482676,-3.41013126482676,-3.41013126482676,-1.50820671472938,-2.62787021678121
"WBGene00082653",1.88369247871034,-3.41013126482676,-2.74137459709103,-3.41013126482676,-2.47476859530584,-2.12345809601685
"WBGene00066918",2.1929039665812,-3.41013126482676,-2.74137459709103,-3.41013126482676,0.168621003444002,-3.41013126482676
"WBGene00066915",-0.322429684673689,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676,-1.83505308709286
"WBGene00082666",1.53083937304296,-3.41013126482676,-3.41013126482676,-3.41013126482676,-2.86793696100803,-2.62787021678121
"WBGene00082645",-1.68411745470159,-3.41013126482676,0.0525676323750197,-3.41013126482676,-0.617189824848057,0.891121828907088
"WBGene00082622",2.27609575322215,-3.41013126482676,-2.74137459709103,-3.41013126482676,-3.41013126482676,-2.12345809601685
"WBGene00065561",2.47230744910402,-3.41013126482676,2.20636587447514,1.05097724873048,2.36675986908507,1.55485013966501
"WBGene00065562",6.391598650316,5.46611807550129,6.0364006740409,5.57176153477666,6.02284671525362,5.35968543611548
"WBGene00065565",5.02717030754272,2.32054741464866,-0.199768441401541,2.59159800166574,3.41867619001674,2.8823025537124
"WBGene00085306",0.564404295965215,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676
"WBGene00085314",0.732427444784505,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676
"WBGene00085307",-0.0603423103824859,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676
"WBGene00085317",0.69058371310778,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676
"WBGene00085302",1.02417756472897,-3.41013126482676,-3.41013126482676,-3.41013126482676,-2.65800056618241,-3.41013126482676
"WBGene00085304",-0.478431291456776,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676
"WBGene00065568",-1.68411745470159,4.75757709222803,2.53108049900473,-3.41013126482676,3.12426215673464,2.370882430754
"WBGene00065569",0.238406161872189,-3.41013126482676,-3.41013126482676,-3.41013126482676,-2.47476859530584,0.693873460789827
"WBGene00085315",-3.41013126482676,-3.41013126482676,-2.74137459709103,-3.41013126482676,-3.41013126482676,-0.374816798115391
"WBGene00065574",2.25163801346652,5.10442491051041,2.96436274088864,2.59159800166574,3.8377720672864,3.22295106931519
"WBGene00085309",-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676,-1.91201184114326,1.66676974804935
"WBGene00065579",3.07488173074814,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676
"WBGene00065580",-3.41013126482676,1.34746343190332,-3.41013126482676,3.5802962964881,0.553152430198835,7.26748275895513
"WBGene00065582",2.64500040357686,2.89642514859973,2.66644792867267,1.05097724873048,-0.438765241453451,1.28106411402278
"WBGene00065583",2.47934616667645,9.3157004676442,6.99567862663186,10.4808916011436,4.20639891385275,3.81178227273103
"WBGene00065586",-0.227687171661052,4.10836444254951,4.54798633109257,3.31952932556237,2.59907718245203,1.79897920050755
"WBGene00065588",-0.848251395325404,4.2073754662964,3.73749532898616,3.31952932556237,2.57849514375879,2.58138377774281
"WBGene00065592",2.33935909352334,2.32054741464866,-0.396413858288325,1.05097724873048,-1.42273516693976,0.567734303032216
"WBGene00065594",-0.53290841539197,0.399834253701066,0.454119679180884,0.115034718190852,1.80968621379252,2.86114823527931
"WBGene00085319",-0.160502154070226,0.399834253701066,1.66992009302417,3.69490047377739,2.84439068872565,3.83992316689877
"WBGene00065595",-3.41013126482676,-3.41013126482676,-1.22800658811676,-3.41013126482676,1.78294975939777,0.753034709913524
"WBGene00085310",2.68207923350721,2.32054741464866,0.767895578927258,2.01784935916977,3.40412937321633,2.59761420617595
"WBGene00085312",3.3529660095124,0.399834253701066,1.78667216540403,-3.41013126482676,2.93079737663963,2.05549874761239
"WBGene00085322",-0.223109511131699,-3.41013126482676,-1.66218133106118,-3.41013126482676,0.369832664600309,-0.889069985497436
"WBGene00065597",0.388030741230174,-3.41013126482676,0.193254139729586,-3.41013126482676,1.28695694732967,0.658104949896586
"WBGene00065598",2.62400286010656,-3.41013126482676,-0.450068697131686,-3.41013126482676,1.80384655959016,0.776891687613807
"WBGene00065599",0.807057115908567,1.34746343190332,-0.0680905345591002,-3.41013126482676,1.59428815692446,0.688731069464005
"WBGene00065600",4.15158004372312,-3.41013126482676,0.86994896183142,-3.41013126482676,2.17444413966337,2.04014179218065
"WBGene00065601",4.71316537465981,-3.41013126482676,-3.41013126482676,2.01784935916977,2.76309537893112,1.01713886009082
"WBGene00065602",1.03434539983935,-3.41013126482676,1.38851326787707,0.115034718190852,3.55133362826973,3.02114335170354
"WBGene00065603",4.65917487566195,1.34746343190332,0.424610580165469,-3.41013126482676,3.42156803462111,3.15603078337743
"WBGene00065604",1.32400488850119,-3.41013126482676,-0.154527189421377,0.657609806591707,0.725175797929349,0.202133530480515
"WBGene00065605",2.46367344735767,1.34746343190332,1.42503473384298,2.33305960416112,3.20818223164743,2.78608881758573
"WBGene00085303",0.099129186377449,-3.41013126482676,-1.66218133106118,-3.41013126482676,0.0835387740258574,0.823729759993784
"WBGene00085305",3.99372334859179,1.34746343190332,1.67619424267835,0.657609806591707,3.43594094206785,2.93913360265269
"WBGene00065606",3.14552196410107,1.34746343190332,1.26907142754589,-3.41013126482676,2.92534731638482,2.50169296467582
"WBGene00065608",-0.71373738003339,1.34746343190332,0.0525676323750197,1.05097724873048,1.47307914282019,1.17689596136238
"WBGene00065559",1.144716642134,2.32054741464866,2.38551796995553,3.00099571516213,2.74473930892939,2.33260694507637
"WBGene00065560",3.23731825417433,3.30689872122648,2.72511682607135,3.5802962964881,3.16624621698657,3.50695097995705
"WBGene00085296",-2.3030711075792,-3.41013126482676,-3.41013126482676,1.05097724873048,-0.438765241453451,3.84275155760962
"WBGene00085321",0.238406161872189,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676
"WBGene00076580",-0.322429684673689,-3.41013126482676,-2.28619714258,-3.41013126482676,-1.34204535571655,0.284646507611107
"WBGene00085299",0.173228433660172,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676
"WBGene00085300",0.303306885814125,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676
"WBGene00085292",1.25824996890097,-3.41013126482676,-3.41013126482676,-3.41013126482676,-2.47476859530584,-3.41013126482676
"WBGene00085320",1.2717726329778,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676
"WBGene00085297",-0.0149291114717814,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676
"WBGene00085289",3.39451615189009,-3.41013126482676,-3.41013126482676,-3.41013126482676,1.1069498413158,2.01980975581544
"WBGene00065570",6.55613138311471,-3.41013126482676,-2.28619714258,2.01784935916977,3.66795102886708,2.73234314106098
"WBGene00065571",6.60493742570787,5.10442491051041,4.97690177219406,5.89311884631842,4.69164167380156,3.83592671727333
"WBGene00065572",5.35354259352091,4.10836444254951,4.06008835512967,3.31952932556237,4.35598804481284,4.1538963394301
"WBGene00065573",4.36543178085002,7.31633923479619,6.11730764896647,6.50899569756893,3.37756966312967,4.29494303646807
"WBGene00065575",-0.322429684673689,5.38383650008588,4.74886327262065,5.44649002503466,-0.0704646375191231,0.465320381760617
"WBGene00065576",-2.3030711075792,-3.41013126482676,1.40869931375965,1.05097724873048,-0.438765241453451,0.235707118107375
"WBGene00065577",1.03434539983935,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676
"WBGene00065584",2.10461985426341,5.34086626945468,5.09165633743376,6.61468499607588,5.28362090115599,6.27972428405959
"WBGene00065589",2.10461985426341,4.00205436680534,5.10857257149478,5.11714147846389,4.88946061751515,5.9819201281117
"WBGene00065590",2.29217356003681,-3.41013126482676,-3.41013126482676,-3.41013126482676,-2.86793696100803,-3.41013126482676
"WBGene00065591",2.64500040357686,5.29657678969383,4.28816136345807,4.68965110917533,-1.05803071443318,0.795866050141535
"WBGene00065593",2.98377405267596,5.6178141229402,4.59510488764944,3.00099571516213,-0.715423118708092,0.316374147058435
"WBGene00062266",6.49028011874208,5.29657678969383,4.84945109690344,4.68965110917533,5.78645213297453,4.86843146300846
"WBGene00062268",2.28415705347418,4.10836444254951,2.48178686944139,1.05097724873048,2.18809422269123,2.65302452118162
"WBGene00062269",6.56648421723203,5.81908745539491,5.92028274129039,5.23547723433011,5.91890005871419,5.49869369917206
"WBGene00062270",4.93353775034792,4.88268982535497,4.1641920979149,5.44649002503466,4.63670471582678,4.23395122275501
"WBGene00062271",6.93565096398137,7.24820893322839,6.69265214407836,7.02937624018395,6.13677093426829,5.74928737044092
"WBGene00062272",5.25136859603667,4.75757709222803,5.06679986393044,4.79619062658642,4.98541419458275,4.29245253231906
"WBGene00062273",6.72139007395401,5.6178141229402,5.96452885227997,5.79374627676785,6.16594909363355,5.22251239368214
"WBGene00062276",-1.45215857870409,1.34746343190332,1.04499427624205,-3.41013126482676,-0.525220967935579,-0.253400467168919
"WBGene00062277",-1.16199014103091,2.32054741464866,3.69949880141636,2.59159800166574,3.84209550246503,3.82217940904261
"WBGene00062280",-0.53290841539197,1.34746343190332,0.363717468456396,1.05097724873048,1.61120677575424,2.19003121845148
"WBGene00062282",-1.68411745470159,1.34746343190332,0.9024232096345,-3.41013126482676,1.52778122613938,1.04107325084486
"WBGene00078447",-3.41013126482676,1.34746343190332,1.49172108021627,-3.41013126482676,-2.47476859530584,-3.41013126482676
"WBGene00062284",0.204827061797068,5.68807183967898,4.90259295901089,4.68965110917533,2.57849514375879,2.76504578623454
"WBGene00062285",-3.04442121322715,-3.41013126482676,0.593237997059467,-3.41013126482676,-3.41013126482676,-2.96661789433187
"WBGene00062286",-1.68411745470159,3.6260815138343,4.28405924983357,2.01784935916977,0.693751613425548,2.95339251317826
"WBGene00062290",4.301341681656,2.32054741464866,4.88238476929235,5.15767483953168,4.21642481574399,3.51124116291845
"WBGene00072170",7.28429608974965,4.46918494676777,4.72182297725166,4.57461206906659,5.01634993543584,3.38133356099806
"WBGene00072172",4.48070060735523,1.34746343190332,3.85415095672675,3.31952932556237,4.95779033496343,4.09223073815158
"WBGene00072173",2.17567405667823,-3.41013126482676,-2.74137459709103,-3.41013126482676,-3.41013126482676,-1.59480813252016
"WBGene00062264",-3.41013126482676,1.34746343190332,-3.03734497384108,2.01784935916977,-3.41013126482676,-3.41013126482676
"WBGene00062265",1.6726898094769,1.34746343190332,2.24907968986369,-3.41013126482676,1.39283499517618,1.21946995351709
"WBGene00062267",3.68978859988052,1.34746343190332,2.93326802697754,-3.41013126482676,3.90543879484229,3.78722686767928
"WBGene00062274",7.9681526279339,-3.41013126482676,0.363717468456396,-3.41013126482676,0.955560098910612,-2.12345809601685
"WBGene00062275",7.60142019399867,10.0564594879797,8.18415828758523,8.23232172136854,5.66724913303148,5.85179968910726
"WBGene00062281",4.74855384650719,4.46918494676777,5.36066487808284,4.38278039607677,5.27004726047279,5.63205188266326
"WBGene00078446",4.44488666740252,3.88728281160644,5.06201635438823,5.03248954906667,4.94578767950672,5.15967653769887
"WBGene00062283",2.23509942482245,6.77009706392943,6.94926409520004,5.84428798800194,0.274780254343303,1.57138011605215
"WBGene00075636",0.135229114259031,-3.41013126482676,-3.41013126482676,-3.41013126482676,-2.47476859530584,-0.998991193419485
"WBGene00072167",-3.41013126482676,-3.41013126482676,-1.05175850476858,-3.41013126482676,2.01509573182398,-2.12345809601685
"WBGene00072168",5.9675392423635,5.72195795302163,5.80798970253796,4.44959886137524,4.57310506844493,4.75934835508089
"WBGene00072169",2.65124676534029,3.1162113800159,3.95821895843081,2.01784935916977,3.22038947781045,3.67698174164255
"WBGene00078448",3.70187493422617,-3.41013126482676,2.74912313378557,2.01784935916977,1.9683985110347,2.12433257279861
"WBGene00072171",5.49714782068226,3.6260815138343,5.00894506526603,5.15767483953168,5.00289709825088,4.95915833885876
"WBGene00072174",3.10931895225359,-3.41013126482676,-3.03734497384108,-3.41013126482676,-3.41013126482676,-3.41013126482676
"WBGene00069460",3.42337978729058,-3.41013126482676,-0.708610716945451,0.411680098351263,2.58707236151552,1.76948287905442
"WBGene00069463",3.21252633645008,-3.41013126482676,0.0134588467745797,2.10333960734179,2.80285243960807,1.57006466538241
"WBGene00079650",-3.04442121322715,-3.41013126482676,-3.41013126482676,0.115034718190852,-2.47476859530584,-1.45433619908191
"WBGene00079654",3.77591823980415,1.34746343190332,-0.0267397158618241,2.18404608434372,2.84076565336953,2.13181907244969
"WBGene00069467",3.12061774633071,-3.41013126482676,0.363717468456396,2.01784935916977,2.97083208682219,2.09032614596384
"WBGene00069469",-0.0550444239314896,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676
"WBGene00069471",3.61800070595602,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676
"WBGene00069474",3.79084748129365,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676
"WBGene00069476",1.17970719510731,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676
"WBGene00079661",-0.53290841539197,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676
"WBGene00069485",2.05365754493051,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676
"WBGene00069486",0.0807347303496151,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676
"WBGene00069491",1.97616110862594,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676
"WBGene00069493",2.05836559162646,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676
"WBGene00069495",-2.3030711075792,2.89642514859973,3.48575171112045,2.01784935916977,-1.69602720626506,-1.92493098764449
"WBGene00079663",2.61015345421647,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676
"WBGene00079655",0.271221444072782,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676
"WBGene00069498",1.7715326091389,-3.41013126482676,-2.4959084915648,-3.41013126482676,0.0540252308639279,0.429500509779491
"WBGene00069500",0.893906352707536,-3.41013126482676,-2.74137459709103,-3.41013126482676,-2.86793696100803,-3.41013126482676
"WBGene00069461",2.46757222286862,-3.41013126482676,-1.13719278108095,2.59159800166574,2.33029311243365,1.15512836917675
"WBGene00069462",4.61591670604497,-3.41013126482676,1.03858026128122,-3.41013126482676,3.33267882502829,3.24372618614574
"WBGene00069466",4.2996924352711,-3.41013126482676,0.898779309920344,-3.41013126482676,2.6252015529884,2.63087855355848
"WBGene00079660",-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676,-1.19306026150854,-0.653408305266882
"WBGene00069468",4.62228998725356,-3.41013126482676,0.9024232096345,2.01784935916977,3.51388561745501,2.07881017791689
"WBGene00069470",4.14911041500462,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676,-2.96661789433187
"WBGene00069472",4.48797780820341,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676,-2.96661789433187
"WBGene00069473",3.92985062107306,-3.41013126482676,-3.41013126482676,-3.41013126482676,-1.91201184114326,-3.41013126482676
"WBGene00069477",1.2054042045689,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676
"WBGene00069478",1.5576894737357,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676
"WBGene00079664",1.57316818675239,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676
"WBGene00069479",0.184986963584963,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676
"WBGene00069483",-0.419638018582685,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676
"WBGene00069484",2.10161235913673,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676
"WBGene00079652",2.34838314873648,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676
"WBGene00079659",3.13628885525256,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676
"WBGene00079653",1.31961912807474,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676
"WBGene00069487",1.65824805201783,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676
"WBGene00069488",0.523585287052003,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676
"WBGene00069490",1.64891389426907,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676
"WBGene00069492",0.784502570509943,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676
"WBGene00069494",-2.3030711075792,2.32054741464866,1.69076999577381,1.05097724873048,1.07791617152045,1.35930096833531
"WBGene00069496",5.59138455555389,1.34746343190332,-3.41013126482676,-3.41013126482676,-0.136984305492127,-2.12345809601685
"WBGene00069499",1.17970719510731,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676
"WBGene00069502",-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676,-2.47476859530584,2.35187161787947
"WBGene00070063",4.72505824415673,4.62057518730051,2.92801978753002,3.80106693685505,3.32911026441679,2.68375753764059
"WBGene00070062",-0.0149291114717814,2.89642514859973,3.2262075837215,3.99249448154079,3.83343563678324,3.91576820588814
"WBGene00070059",6.2319823007355,9.68560190491139,9.13412399321251,9.89097639527953,6.30241817729005,6.95784841872889
"WBGene00070057",-3.41013126482676,-3.41013126482676,-3.03734497384108,-3.41013126482676,-2.47476859530584,1.32071282090769
"WBGene00070058",-2.3030711075792,-3.41013126482676,-0.753103867852726,-3.41013126482676,-2.86793696100803,2.06720154624866
"WBGene00070055",2.39996443286059,5.38383650008588,5.31515619760355,4.68965110917533,3.34137856591418,4.77340097980713
"WBGene00070053",1.144716642134,3.6260815138343,3.17396052728544,4.89540062601275,2.2414385811225,3.25400262372747
"WBGene00070988",-2.3030711075792,-3.41013126482676,-1.05175850476858,-3.41013126482676,-0.279998353326555,-0.0885203498846936
"WBGene00070989",-2.3030711075792,-3.41013126482676,-1.54078864738656,-3.41013126482676,0.553152430198835,0.392768593453567
"WBGene00070992",4.26752560364118,-3.41013126482676,2.93849724354769,-3.41013126482676,1.72794284019752,1.49545654365389
"WBGene00070993",-0.459463175171379,-3.41013126482676,-0.0680905345591002,-3.41013126482676,-3.41013126482676,-3.1713981596447
"WBGene00070994",-0.404010762478807,-3.41013126482676,-0.344683135077186,1.05097724873048,0.0835387740258574,0.289849964139148
"WBGene00070995",0.333140991209454,-3.41013126482676,-0.753103867852726,-3.41013126482676,0.664755308898778,0.52356513837821
"WBGene00081591",2.08010471695467,-3.41013126482676,-0.534488739167796,-3.41013126482676,1.50243862968679,0.760262155472849
"WBGene00081594",0.911707024014158,-3.41013126482676,-2.19176527357122,-3.41013126482676,0.0238952906633447,-0.748678392570893
"WBGene00070996",-1.45215857870409,-3.41013126482676,-2.10313655764257,-3.41013126482676,-0.0174913703748963,-0.628275542107394
"WBGene00081592",-0.248468313401007,-3.41013126482676,-2.22318352066864,-3.41013126482676,0.271193637082787,-0.784408062988033
"WBGene00070997",1.60762464458351,-3.41013126482676,-0.644655366317729,-3.41013126482676,1.53805076611729,0.688428004276198
"WBGene00065607",3.22761140387519,-3.41013126482676,0.216514656160491,-3.41013126482676,2.04345701787256,1.4692340474095
"WBGene00070998",-0.53290841539197,-3.41013126482676,0.109312101923745,0.115034718190852,1.2308220143957,1.06461704001811
"WBGene00070990",-0.250795915901913,-3.41013126482676,-0.563763379778822,-3.41013126482676,-1.50820671472938,-1.83505308709286
"WBGene00070991",3.40379477659475,-3.41013126482676,2.7668692994315,-3.41013126482676,1.5490942226754,1.84048713823765
"WBGene00063104",-1.16199014103091,1.34746343190332,1.87659472967003,-3.41013126482676,-0.0704646375191231,1.15512836917675
"WBGene00063107",-1.96065237095875,-3.41013126482676,-0.396413858288325,-3.41013126482676,-2.16612289212082,-2.62787021678121
"WBGene00063108",3.60865841013496,3.88728281160644,5.19358463436305,3.80106693685505,2.35470641230831,2.82141415993372
"WBGene00063110",2.41472615618227,3.30689872122648,4.82000421503978,3.80106693685505,5.41784187165978,5.63696811526603
"WBGene00063111",2.1227141665615,5.10442491051041,6.10253377189028,5.37952402100931,5.09090590789932,5.6181966320782
"WBGene00063112",0.099129186377449,2.32054741464866,2.70684625828075,-3.41013126482676,1.16332099509173,2.17928711439252
"WBGene00063113",5.43046273498472,1.34746343190332,3.70870964996758,2.01784935916977,1.01803488568758,-0.312831718908952
"WBGene00063105",0.48213839889349,1.34746343190332,4.54884137142199,1.05097724873048,3.4302089504947,2.48869784516589
"WBGene00063106",2.63872687962009,1.34746343190332,2.93326802697754,-3.41013126482676,3.08101959754237,3.68459937864521
"WBGene00071881",2.47230744910402,6.42398411217221,5.17929922831186,7.00736591669122,5.55584664034449,6.35981720182198
"WBGene00071882",1.29589422304845,1.34746343190332,1.65309680413609,-3.41013126482676,-2.03347980949356,-1.92493098764449
"WBGene00071884",-2.75291998425419,1.34746343190332,1.69076999577381,1.05097724873048,1.78294975939777,3.0029791317338
"WBGene00071885",5.2733019785275,4.30002564554654,5.50467060700371,4.98822500522524,5.6811919309578,4.74817771749885
"WBGene00082679",-2.75291998425419,1.34746343190332,1.15689939789796,2.59159800166574,1.59079828167966,0.864541562161947
"WBGene00071880",-1.25238006015718,1.34746343190332,3.01721618310835,3.69490047377739,3.35958759668017,2.96907219542575
"WBGene00071883",-2.3030711075792,-3.41013126482676,0.483037273216784,1.05097724873048,1.24395133836934,-0.578556946805242
"WBGene00072361",0.935445936565147,-3.41013126482676,-3.41013126482676,-3.41013126482676,-1.91201184114326,-2.12345809601685
"WBGene00072362",0.453830490515452,-3.41013126482676,-1.66218133106118,1.05097724873048,-0.820837036317922,-1.80572710159309
"WBGene00072582",-1.34881401464565,-3.41013126482676,-0.00650042988901646,-3.41013126482676,-1.7999814333742,-2.12345809601685
"WBGene00072860",1.21386915774208,-3.41013126482676,-0.971101911100362,-3.41013126482676,-3.41013126482676,-2.12345809601685
"WBGene00084321",-1.9112146042456,1.34746343190332,-1.76043716616146,-3.41013126482676,-0.0237715883319047,-0.280435125761916
"WBGene00070250",-2.75291998425419,3.1162113800159,1.45570281161416,-3.41013126482676,-1.05803071443318,0.551162260020327
"WBGene00070251",3.66221835051194,8.6524597418946,6.85077790991126,7.90337305799145,7.20331254798525,6.25701437084554
"WBGene00074699",0.0807347303496151,2.19876837100816,0.724236776034758,1.76009831686022,0.567009628937288,2.45194400158188
"WBGene00085076",-2.3030711075792,4.62057518730051,3.07771204787699,-3.41013126482676,4.31613985473478,3.52403569182639
"WBGene00070552",3.29829211010561,4.00205436680534,3.39926894476617,3.31952932556237,3.5800899714311,3.11151310046276
"WBGene00074960",-2.51053261333964,4.10836444254951,4.76881600761517,4.07945568676036,0.112460635810761,0.429500509779491
"WBGene00059388",-2.12172650594376,1.91453783243298,-2.01963885476924,-3.41013126482676,-2.47476859530584,-1.92493098764449
"WBGene00074034",4.38555963821852,7.37608589993568,4.20815386711631,7.64995463656806,4.18102503078714,4.26984238390754
"WBGene00080733",-1.25238006015718,2.63703151724679,-2.74137459709103,2.59159800166574,-0.525220967935579,-2.12345809601685
"WBGene00080734",-3.04442121322715,3.1162113800159,1.5880359565833,3.00099571516213,0.821857147263354,0.823729759993784
"WBGene00075547",-1.96065237095875,-3.41013126482676,-0.753103867852726,-3.41013126482676,-1.91201184114326,0.392768593453567
"WBGene00069211",4.45175596482742,1.91453783243298,3.02461105701536,2.33305960416112,3.7833712604583,2.892205387849
"WBGene00069210",7.08640621089453,5.50556346072476,4.38996302374652,5.41339553575693,6.03988447100747,5.18137612720592
"WBGene00081639",4.18990773234879,2.63703151724679,2.13527907240517,2.59159800166574,2.0303315181468,1.68207238050412
"WBGene00075812",5.79938130317291,3.6260815138343,4.490990255513,2.81077038841025,4.30208575755302,3.64219568794565
"WBGene00081679",1.12689788999819,5.46611807550129,5.1761705678065,5.27285956859972,4.56919844368602,4.93034133433814
"WBGene00081781",0.801676095767211,-3.41013126482676,-1.40002403709304,0.906233734012622,0.533183772838216,-0.272153426549853
"WBGene00081948",-0.117389691080437,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676,-2.62787021678121
"WBGene00069964",-2.75291998425419,-3.41013126482676,-2.74137459709103,-3.41013126482676,-0.820837036317922,-0.653408305266882
"WBGene00075986",-2.3030711075792,5.96771515293009,4.66459583649557,4.84664825670179,5.35871838713008,5.19166376147308
"WBGene00082797",-3.41013126482676,1.34746343190332,1.47986244841749,3.45579650843104,5.38858297768737,5.59227913974981
"WBGene00075896",0.955775651876456,1.34746343190332,0.645334464050451,1.05097724873048,-0.767167502030401,-0.253400467168919
"WBGene00076370",-3.41013126482676,-3.41013126482676,-2.74137459709103,0.115034718190852,-1.69602720626506,3.35053882370878
"WBGene00084649",2.45812614569355,0.399834253701066,-0.919479522226531,1.05097724873048,0.912464377090238,0.105562265653958
"WBGene00062952",-2.51053261333964,1.34746343190332,0.695615081414018,1.05097724873048,-1.91201184114326,-0.374816798115391
"WBGene00062951",5.04210250083504,4.46918494676777,4.97944085377042,4.79619062658642,6.00560534213739,5.48548608376118
"WBGene00062948",-0.53290841539197,5.93918937028576,5.1770888641763,5.68701924686439,7.13478016445773,6.74423500038653
"WBGene00062943",4.65994950531279,-3.41013126482676,1.93007696589192,2.01784935916977,3.66307197912281,2.71384949630228
"WBGene00062937",-0.509308748876931,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676
"WBGene00062927",1.17242924419029,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676
"WBGene00062932",0.682555341596183,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676
"WBGene00062926",0.590122393945724,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676,-3.41013126482676
"WBGene00062923",-1.96065237095875,2.89642514859973,3.16506572315941,1.05097724873048,0.274780254343303,1.32071282090769
"WBGene00062919",-0.590702495845575,2.32054741464866,2.30683098938094,3.16903587800047,2.36675986908507,4.7243545561384
"WBGene00062913",-1.68411745470159,4.10836444254951,4.20598730511318,4.31271630180033,3.78035558390673,4.88174702498784
