"","EE-a","EE-b","L2-a","L2-b","L4-a","L4-b","YA-a","YA-b"
"WBGene00270549",0.599086367832234,0.706891511267363,-0.515622108846376,3.84303845395459,-1.34364745790458,2.56987069684998,1.3309124261574,1.64208877918027
"WBGene00270550",-0.318451471975793,-0.388867471538068,-0.515622108846376,-2.20303614904278,3.30020873187015,2.24891444102995,3.81872584616452,3.59426025408966
"WBGene00270551",4.76533972021544,4.61378210687588,3.57184073240396,4.0257825414531,6.26368285584504,4.49094973533747,4.31046538469643,4.34156316102513
"WBGene00270552",1.6859944330554,2.22872603342305,-0.515622108846376,-5.90347586718388,-1.34364745790458,-4.38044217904966,-5.90749231316768,-5.2034012717641
"WBGene00270553",4.04992025517793,3.66832793004347,3.57184073240396,3.68711118273116,4.67872035512388,4.34179612936999,4.35107372072225,4.73470805445514
"WBGene00270554",4.12551528445976,4.41342713301692,1.80630598604099,3.93415206598753,3.514333537223,4.90573050447223,4.02176609546929,4.51256071849104
"WBGene00270555",-2.26598405208166,-6.06129281350956,-0.515622108846376,3.33731546497808,-1.34364745790458,1.68564701140811,-1.51517489038892,-0.811083848985342
"WBGene00270557",2.41583998789209,1.79045622790649,4.3423588862812,0.635682943924156,4.58708987965831,0.904960039812585,0.568241117798714,-0.67983931570709
"WBGene00270559",3.93508964793132,3.52178995399337,1.80630598604099,3.43859880081526,0.978280636982787,3.64746381752022,4.05106040226333,4.16946378834849
"WBGene00270560",-4.33637337997306,-6.06129281350956,-0.515622108846376,-1.0454948720563,4.63363246559534,3.40310178173687,5.30985959210265,5.30340216603154
"WBGene00270561",0.672615403254199,0.446501826689133,-0.515622108846376,0.810769650482247,-1.34364745790458,-0.0346673422079329,-1.04951131804011,-1.50296155362301
"WBGene00270563",4.26725296501314,3.98446684787312,3.18481760929472,3.49526782475432,3.30020873187015,4.43654144420572,4.63843745591778,4.32211953733097
"WBGene00270564",5.2904307649592,5.1414432297406,4.52877201051208,3.27891848622065,4.48924255626017,3.20702282887466,4.78686557405377,4.81201378062259
"WBGene00270565",-1.90341397269695,-2.89136781206725,-0.515622108846376,-5.90347586718388,0.978280636982787,-1.57308725699206,1.98125093573058,2.12751560635051
"WBGene00270566",2.45283419537429,2.44253292448619,2.65430289259594,5.34267090745199,3.04866996487418,4.81841207954936,5.36688584007868,5.5236682862596
"WBGene00270567",3.16347250711015,2.82440355982983,1.80630598604099,2.28139947572441,1.82627754353774,2.63078507637359,0.886923553182422,0.577958441760557
"WBGene00270568",2.8355539743804,3.07056414709923,-0.515622108846376,-5.90347586718388,-1.34364745790458,-5.96540467977082,2.54783490713688,2.58450128762733
"WBGene00270569",-3.19886985622312,-1.41743662373484,-0.515622108846376,-0.0208328178220343,-1.34364745790458,-2.50597306113352,-5.90749231316768,-3.61843877104295
"WBGene00270572",-6.65830147486042,-6.06129281350956,-0.515622108846376,-3.58154777229651,-1.34364745790458,-1.57308725699206,1.47621197930637,2.01576724869806
"WBGene00270573",0.873079985655894,0.477865997598468,-0.515622108846376,4.08094259161726,-1.34364745790458,4.39104729045094,2.76139267109856,3.55482194296262
"WBGene00270574",-0.930381020297219,-1.01689869415111,-0.515622108846376,-3.58154777229651,3.514333537223,2.71055235317093,4.74086526884198,4.99012408873711
"WBGene00270576",1.41316088769621,0.625207713673655,-0.515622108846376,1.19455621577665,-1.34364745790458,2.98588003519615,3.01434862390681,2.79095216509476
"WBGene00270577",4.91202862617038,4.81292012132131,4.52877201051208,6.0734462006672,5.62213682675751,6.60563686783027,6.36775923030264,6.28895267339577
"WBGene00270578",4.62072866158923,4.4691135235895,3.57184073240396,4.03168918241982,3.86580590772437,3.93395224315229,4.27862192637396,3.82726586448284
"WBGene00270580",4.46387942639933,4.45539213580005,-0.515622108846376,-1.0454948720563,-1.34364745790458,-2.79547967832851,3.40312046849184,3.85459045099507
"WBGene00270581",4.39358718104496,4.37853807047183,-0.515622108846376,-5.90347586718388,-1.34364745790458,0.224419879109198,-2.73756731172537,-2.88147317687674
"WBGene00270582",6.56585097480325,6.94555918823921,-0.515622108846376,-3.58154777229651,-1.34364745790458,-5.96540467977082,-3.58556421828032,-5.2034012717641
"WBGene00270583",-2.95786175671933,-3.25393789145196,3.18481760929472,3.50379189706086,3.04866996487418,3.61013456706371,3.78075799596549,3.1230282153582
"WBGene00270584",1.76376329131239,1.73960708641074,-0.515622108846376,3.61812457253985,-1.34364745790458,3.59874481021491,2.30682680763308,2.03500346756098
"WBGene00270586",5.22625065912682,5.4725235759238,2.65430289259594,4.29004949331734,1.82627754353774,4.72721082192376,3.78773597832807,4.42777578393988
"WBGene00270587",0.708020739385398,1.1578757069526,2.65430289259594,6.08343275751382,3.514333537223,4.9895186122595,4.15455382455281,4.29445056518702
"WBGene00270588",3.33180248899708,3.16029430775524,3.18481760929472,2.19981194122815,4.1482056384251,2.51437558425828,3.00240077060236,2.74496595982058
"WBGene00270589",1.66812801226189,1.64606631857132,5.03896674283126,4.45297610303788,6.2185949663165,5.1862461502026,4.86647105526587,5.01213172798155
"WBGene00270590",4.58784529977545,4.57623773801575,3.57184073240396,3.90548830773539,4.27106238621063,3.57181372076778,5.253009434388,5.0504462132233
"WBGene00270591",-0.775658425498577,-0.851839447880614,1.80630598604099,-0.0705858530191338,0.978280636982787,0.409634751576105,2.58034772065537,1.85188116373709
"WBGene00270592",4.50597696344075,4.7355579817576,-0.515622108846376,-5.90347586718388,-1.34364745790458,-5.96540467977082,0.886923553182422,0.629488742400639
"WBGene00270594",5.14623292813481,5.17412312209296,3.87669531393238,4.87048750124968,3.70074666145388,5.58582292382747,4.67840913652309,4.73764633457648
"WBGene00270595",-1.23203672015832,-2.15440221790104,1.80630598604099,1.42744101093074,1.82627754353774,0.573754131337212,0.833974673233463,0.411308572351106
"WBGene00270596",4.72161834278612,4.12729603219778,5.41511522871651,4.13132309539339,5.79590389449422,4.61296801158999,5.42062158166597,4.57959693715631
"WBGene00270597",3.6804349077135,3.94853580385854,4.12823408092835,2.90709576755727,3.514333537223,2.16902164045011,0.568241117798714,1.2059896643736
"WBGene00270598",-6.65830147486042,-6.06129281350956,-0.515622108846376,-5.90347586718388,-1.34364745790458,-0.539139925068721,3.17731607463668,3.71843966531039
"WBGene00270599",-2.26598405208166,-1.97382997225922,-0.515622108846376,-0.0208328178220343,-1.34364745790458,-2.26496496162973,-1.26363612339296,-2.03347627032179
"WBGene00270600",5.62623347914801,5.74243471304355,3.18481760929472,3.82953945450209,3.70074666145388,3.88790487563286,5.20037860111193,5.42868514107108
"WBGene00270601",-4.33637337997306,-6.06129281350956,-0.515622108846376,-5.90347586718388,0.978280636982787,2.49811969350036,3.56621343645173,3.548142787325
"WBGene00270602",3.47484073754018,3.38785583186587,1.80630598604099,3.32774531352731,2.35679226023652,2.64562011753653,1.56011323691531,1.02541741873178
"WBGene00270603",-6.65830147486042,-3.7393647186222,-0.515622108846376,3.33731546497808,2.35679226023652,3.55226470836299,4.25111737504679,4.50568254078624
"WBGene00270604",-4.33637337997306,-2.89136781206725,-0.515622108846376,4.46393888406295,4.92313908279033,5.77142001932805,5.9170687168026,6.12919478602511
"WBGene00270605",-6.65830147486042,-6.06129281350956,-0.515622108846376,-5.90347586718388,2.35679226023652,0.880085371173556,3.64132959529107,3.55482194296262
"WBGene00270606",-3.19886985622312,-1.97382997225922,-0.515622108846376,-0.411622770854201,-1.34364745790458,-1.10742368464325,-0.86309819380923,0.288451824565572
"WBGene00270607",-6.65830147486042,-6.06129281350956,-0.515622108846376,-5.90347586718388,2.35679226023652,0.510328751195579,2.92223042191837,2.51769791694308
"WBGene00270608",4.06706478303522,3.5625886765039,-0.515622108846376,3.27891848622065,1.82627754353774,4.59014309187624,4.22564989923292,4.13422063022841
"WBGene00270609",1.29006575672426,1.07825853888923,-0.515622108846376,-3.09612094512627,-1.34364745790458,-5.96540467977082,2.22693400705324,1.78528341500806
"WBGene00270611",3.98103923379181,4.13223254699165,1.80630598604099,3.68336392077795,2.35679226023652,4.0748850412549,2.94737607009255,3.44405715469082
"WBGene00270612",-1.61390735550196,-3.25393789145196,-0.515622108846376,-0.122116153659216,-1.34364745790458,1.58148978011682,1.98125093573058,2.38905576550398
"WBGene00270614",-5.07333897413926,-6.06129281350956,-0.515622108846376,-4.31851336646272,-1.34364745790458,-0.607852675152735,0.962872406415721,1.6669634478193
"WBGene00270615",-5.07333897413926,-6.06129281350956,1.80630598604099,-5.90347586718388,-1.34364745790458,1.87379910832612,3.60228269115925,3.68229510157529
"WBGene00270616",-4.33637337997306,-3.7393647186222,-0.515622108846376,0.0738040563160409,-1.34364745790458,-2.26496496162973,-3.58556421828032,-5.2034012717641
"WBGene00270617",5.76455172108385,5.44501476759074,3.57184073240396,3.88605777778648,4.67872035512388,5.06595191648489,5.41048550923944,5.15305069845765
"WBGene00270619",-1.52901845791545,-2.89136781206725,-0.515622108846376,-0.859081747825422,-1.34364745790458,0.829011186579287,-0.126132599643024,-0.559545081989378
"WBGene00270621",-1.04359163074521,-1.20331181838199,-0.515622108846376,-1.65554835374029,-1.34364745790458,-0.680002460908571,-1.51517489038892,-3.61843877104295
"WBGene00270622",0.136114391489688,0.568063806570046,-0.515622108846376,-0.411622770854201,-1.34364745790458,0.604450928560129,1.75784360401749,2.38905576550398
"WBGene00270624",4.34802460366452,4.2504555014954,2.65430289259594,3.52069042163422,3.04866996487418,3.4878659542398,4.79554607581873,4.55648691145773
"WBGene00270626",-1.04359163074521,-1.97382997225922,-0.515622108846376,1.21546520553963,-1.34364745790458,-0.680002460908571,-2.73756731172537,-2.88147317687674
"WBGene00270627",3.68266128939128,2.6700262175155,-0.515622108846376,-5.90347586718388,-1.34364745790458,-5.96540467977082,-5.90749231316768,-2.88147317687674
"WBGene00270628",-6.65830147486042,-3.7393647186222,-0.515622108846376,-3.58154777229651,0.978280636982787,-2.50597306113352,0.242254806336999,-0.448513769600634
"WBGene00270629",5.91700140021297,6.34091985920508,-0.515622108846376,-4.31851336646272,-1.34364745790458,-5.96540467977082,-1.04951131804011,-0.811083848985342
"WBGene00270630",6.61680454028569,6.49593153594488,4.23926539331709,3.33731546497808,7.22240658026652,5.77057435984258,8.39764317876562,7.93918447659219
"WBGene00270631",0.330383211911748,0.128531745370454,-0.515622108846376,-3.09612094512627,-1.34364745790458,-3.15804975771322,-5.90749231316768,-5.2034012717641
"WBGene00270632",5.15828223292715,5.13284842535357,3.18481760929472,5.35567890168296,4.27106238621063,6.03071568326223,5.82085340154329,5.92136626405837
"WBGene00270634",4.72161834278612,4.65037416005478,-0.515622108846376,-3.58154777229651,-1.34364745790458,-5.96540467977082,-5.90749231316768,-5.2034012717641
"WBGene00270636",7.30937510549526,7.15439184931543,1.80630598604099,0.205048589594293,4.63363246559534,2.92637902344749,6.25584287891428,6.05575349710274
"WBGene00270637",3.58368167483391,3.28522091965607,1.80630598604099,1.9607102774704,1.82627754353774,3.36327024755713,4.96518256710292,4.67771268891099
"WBGene00270639",4.42982421732779,4.38268672909169,-0.515622108846376,-3.58154777229651,-1.34364745790458,-1.57308725699206,-3.58556421828032,-2.88147317687674
"WBGene00270640",-0.930381020297219,-0.775890594647315,-0.515622108846376,1.59637001989933,0.978280636982787,0.374445323113805,-0.5499403085496,-0.448513769600634
"WBGene00270641",-6.65830147486042,-6.06129281350956,-0.515622108846376,2.0331620718187,-1.34364745790458,0.802779645006107,-0.292782469052475,0.222863482937996
"WBGene00270642",-6.65830147486042,-6.06129281350956,1.80630598604099,3.19192115560868,-1.34364745790458,3.27538665239114,0.962872406415721,1.591014594586
"WBGene00270643",-0.635933661831963,-0.388867471538068,-0.515622108846376,-2.20303614904278,-1.34364745790458,-1.32154848999609,-2.20705259502659,-1.50296155362301
"WBGene00270645",0.16187748755477,-1.20331181838199,-0.515622108846376,-0.411622770854201,-1.34364745790458,-0.132514665606078,-0.698038947538734,0.818966541264352
"WBGene00270647",4.12223829261154,3.82592780195882,3.57184073240396,3.90548830773539,4.58708987965831,4.29786452060184,4.43347045108402,4.2824280369378
"WBGene00270649",-1.37289925599817,-0.506703961831926,-0.515622108846376,-2.44404424854658,-1.34364745790458,-1.71747716632723,-5.90749231316768,-2.88147317687674
"WBGene00270650",5.10615548875947,5.43206230798534,-0.515622108846376,3.39802032779867,3.04866996487418,2.96237328231152,4.86482226075397,5.25500534147243
"WBGene00270651",-0.283262043513493,-0.569439717179889,-0.515622108846376,2.68523876839839,-1.34364745790458,2.66030416329365,1.01137092410691,1.02541741873178
"WBGene00270652",2.75744029342967,2.63567471272472,2.65430289259594,4.64245390190159,3.04866996487418,4.52343966668652,3.39856937626066,3.50740516193525
"WBGene00270653",2.70144808546191,2.5644160295549,2.65430289259594,4.36681945928816,1.82627754353774,5.6460812634701,4.27117253783879,4.58938902253696
"WBGene00270654",2.82752783384149,2.8059859262001,-0.515622108846376,2.09087756967498,3.04866996487418,3.04302394229976,3.64132959529107,3.42959392537886
"WBGene00270655",-3.85094655280281,-6.06129281350956,-0.515622108846376,2.86801360231672,-1.34364745790458,1.8611438075201,0.359294227527218,0.773878651735814
"WBGene00270656",1.59436395758983,1.42252296375469,-0.515622108846376,-1.14858836502041,-1.34364745790458,-3.64347658488346,-5.90749231316768,-5.2034012717641
"WBGene00270657",-6.65830147486042,-6.06129281350956,-0.515622108846376,-3.09612094512627,-1.34364745790458,1.58148978011682,-2.73756731172537,-2.03347627032179
"WBGene00270658",-4.33637337997306,-6.06129281350956,-0.515622108846376,-1.51115844440512,-1.34364745790458,0.802779645006107,3.41668823345106,3.19320350941776
"WBGene00270659",-6.65830147486042,-6.06129281350956,-0.515622108846376,-1.99658527157536,0.978280636982787,-0.836121662825853,-5.90749231316768,-1.29651067615558
"WBGene00270661",1.48635676797146,1.86351969009622,-0.515622108846376,-0.411622770854201,-1.34364745790458,0.573754131337212,0.0232450243952024,-0.67983931570709
"WBGene00270663",4.49714925645172,4.56167413128095,3.18481760929472,3.40258582224447,3.514333537223,3.39872997523723,3.59434487173461,3.74204256461381
"WBGene00270667",4.1107098462366,3.9652306290102,1.80630598604099,4.57933208954279,3.30020873187015,6.32374967395254,0.779008214015535,1.48309925541912
"WBGene00270669",3.73294211456702,3.73474679532021,2.65430289259594,3.9715054804699,-1.34364745790458,2.38774214572726,-1.26363612339296,-1.11593843051376
"WBGene00270670",3.4118194696164,3.29845674681277,4.9762309874833,6.62912357148911,6.592990481098,5.49658627081475,6.45417736632509,6.36502992140336
"WBGene00270671",3.77528396629008,4.09731687470491,1.80630598604099,3.27394367080536,3.30020873187015,3.61013456706371,4.77286721034603,4.91942672304356
"WBGene00270673",-0.549777018082249,-0.851839447880614,-0.515622108846376,2.18928127373598,-1.34364745790458,3.87222325340059,1.66993651486807,1.85188116373709
"WBGene00270674",3.08821284627805,2.74283820767375,4.84192989577171,4.52383697695109,3.70074666145388,4.72371972514244,4.27862192637396,4.40577746637788
"WBGene00270675",-6.65830147486042,-6.06129281350956,-0.515622108846376,-5.90347586718388,0.978280636982787,1.400917534475,4.7209532269695,4.68990025909646
"WBGene00270676",1.29006575672426,1.30502940073625,2.65430289259594,2.71490963507473,-1.34364745790458,0.880085371173556,-3.58556421828032,-1.11593843051376
"WBGene00270677",3.64433744892713,3.86203467190963,-0.515622108846376,-0.949279556797,-1.34364745790458,-1.44184272371381,-2.00060171755917,-2.03347627032179
"WBGene00270678",3.35989870395281,3.27186253680105,-0.515622108846376,3.23351524489635,4.76487699887359,4.18814735193729,2.6042603405997,2.44765041941483
"WBGene00270679",4.07046937468225,3.80752974126544,1.80630598604099,1.91030532403316,-1.34364745790458,2.66030416329365,1.19053976979284,1.85188116373709
"WBGene00270680",2.20897726484924,2.58616561294536,2.65430289259594,3.65685696702857,4.67872035512388,4.91494412838521,4.14371662774708,4.39092333216075
"WBGene00270682",3.48252829591258,3.46813774063659,-0.515622108846376,-2.20303614904278,-1.34364745790458,-5.96540467977082,3.56214950407183,3.91294268947337
"WBGene00270683",3.17932645831099,3.33316988110075,-0.515622108846376,1.89742403273643,0.978280636982787,0.301381860924082,-0.5499403085496,-0.34542027663653
"WBGene00270684",-2.26598405208166,-1.3064053113461,-0.515622108846376,-1.81601302593354,0.978280636982787,-2.79547967832851,-0.698038947538734,-0.811083848985342
"WBGene00270685",-6.65830147486042,-6.06129281350956,-0.515622108846376,-5.90347586718388,0.978280636982787,-0.23748422520762,4.11070786564554,3.83277234078938
"WBGene00270686",4.95410631827825,4.78027153422101,3.87669531393238,5.24054500208302,6.33583264160087,5.49658627081475,5.08190218667705,4.82864445516671
"WBGene00270687",1.94532487012577,1.94433173568431,-0.515622108846376,0.205048589594293,-1.34364745790458,3.02611716630488,2.41893717395462,2.80222327742978
"WBGene00270689",-3.48837647341811,-3.7393647186222,1.80630598604099,1.7618600500013,1.82627754353774,2.46504787189471,1.19053976979284,0.00605209386484763
"WBGene00270691",-6.65830147486042,-6.06129281350956,-0.515622108846376,-5.90347586718388,3.04866996487418,3.19698664898609,3.67559045433525,3.44405715469082
"WBGene00270692",-6.65830147486042,-3.7393647186222,-0.515622108846376,-5.90347586718388,-1.34364745790458,2.89568222622457,2.16397004938894,2.61037991945293
"WBGene00270693",5.15588040932986,4.57079359932562,15.454686039761,10.0536942073115,14.3817986871236,10.3020221196844,6.04779433235678,5.77029609454125
"WBGene00270694",-2.95786175671933,-1.6689753907308,-0.515622108846376,-5.90347586718388,-1.34364745790458,-1.87794183852048,3.91746642736084,4.09809492321845
"WBGene00270695",5.43148001349358,5.327262690473,3.57184073240396,4.09793232720893,4.38427299665862,4.32115308183714,4.9214375144838,5.1375614924876
"WBGene00270696",-4.33637337997306,-3.25393789145196,-0.515622108846376,-0.477211112481777,-1.34364745790458,-0.607852675152735,-4.32252981244653,-2.3960463497065
"WBGene00270699",2.06621237825953,2.25611980025531,-0.515622108846376,1.93572792091307,-1.34364745790458,-0.539139925068721,-2.44806069453039,-2.88147317687674
"WBGene00270700",6.28586151099437,6.33825215311787,4.69383125678257,5.18729818745688,5.45076840844553,5.43494111676388,6.39200192584168,6.42367656875329
"WBGene00270701",-0.468476915980401,-0.0840128900096471,1.80630598604099,1.4452522870472,-1.34364745790458,1.38332347446026,-0.481227558465586,-0.249204961377227
"WBGene00270703",-4.33637337997306,-6.06129281350956,-0.515622108846376,-0.694022501554926,-1.34364745790458,-0.350694835655611,-0.778209296222717,-5.2034012717641
"WBGene00270709",1.07640814536542,0.167525876986317,-0.515622108846376,0.991341896124068,1.82627754353774,0.929413083537124,1.45882990107813,-0.811083848985342
"WBGene00270710",4.82803077790825,4.70108922520083,1.80630598604099,2.05652606488421,3.04866996487418,2.378891228145,1.27241677684725,0.818966541264352
"WBGene00270711",4.50848927585776,4.59244796519701,1.80630598604099,3.77776254459393,3.04866996487418,4.01901377903032,4.30317903061794,4.96276181088201
"WBGene00270712",0.396980960640771,0.904491471152523,-0.515622108846376,2.23095045303705,-1.34364745790458,0.634508162416308,-5.90749231316768,-5.2034012717641
"WBGene00270713",-2.95786175671933,-6.06129281350956,1.80630598604099,1.53115236045285,-1.34364745790458,0.634508162416308,-2.44806069453039,-2.88147317687674
"WBGene00270715",-1.52901845791545,-2.89136781206725,3.57184073240396,0.696436975003252,1.82627754353774,0.66395194030879,-0.179571858604484,-0.955473758320517
"WBGene00270716",1.65003755527899,1.42252296375469,-0.515622108846376,3.46065878782418,0.978280636982787,3.8690663702134,3.65284052104476,3.25192594854046
"WBGene00270718",-2.26598405208166,-6.06129281350956,-0.515622108846376,-0.618073648321627,-1.34364745790458,-0.607852675152735,-3.10013739111008,-5.2034012717641
"WBGene00270719",1.38061751443188,1.17711192581552,-0.515622108846376,3.03021478776836,-1.34364745790458,3.95494817564426,2.87058481636767,3.01091784903666
"WBGene00270721",2.20278543113498,2.05244935253962,-0.515622108846376,2.37729490294673,-1.34364745790458,0.409634751576105,-5.90749231316768,-5.2034012717641
"WBGene00270722",-6.65830147486042,-6.06129281350956,-0.515622108846376,-5.90347586718388,1.82627754353774,1.13262740318971,2.14235623628288,2.09121947712752
"WBGene00270723",-1.80032047973285,-0.70374080889148,-0.515622108846376,2.14637268226669,0.978280636982787,1.95940782383496,-1.04951131804011,-1.50296155362301
"WBGene00270724",0.136114391489688,-0.333372358946364,2.94380950979092,3.05942013815338,4.08261729679752,3.58341722868793,5.10583036025776,4.98518757394325
"WBGene00270725",-5.07333897413926,-3.7393647186222,-0.515622108846376,-1.25961967740915,0.978280636982787,1.67121994077283,3.84237711422916,4.40207824629757
"WBGene00270727",4.47291243022585,4.17352461760776,-0.515622108846376,3.44303786598176,1.82627754353774,3.54040687414878,2.15320361851987,1.2059896643736
"WBGene00270728",-3.48837647341811,-3.7393647186222,-0.515622108846376,-3.58154777229651,-1.34364745790458,-1.87794183852048,2.09813223602619,2.12751560635051
"WBGene00270732",-0.635933661831963,-0.0389250004811089,-0.515622108846376,1.31569265327829,-1.34364745790458,2.21947066313746,-0.126132599643024,-0.34542027663653
"WBGene00270733",-1.04359163074521,-0.775890594647315,-0.515622108846376,0.118891945844579,-1.34364745790458,0.0118752437290972,-2.00060171755917,-1.11593843051376
"WBGene00270735",1.80522289841076,2.01016954904706,-0.515622108846376,0.246271252320806,-1.34364745790458,0.100684510686953,-1.82002947191734,-1.29651067615558
"WBGene00270737",-0.0583886326732905,-1.3064053113461,-0.515622108846376,2.44967095831421,1.82627754353774,2.57762714048442,2.2062498528815,1.76238301289798
"WBGene00270738",-2.01444528508569,-0.775890594647315,-0.515622108846376,-2.73355086574156,-1.34364745790458,-1.71747716632723,-5.90749231316768,-2.3960463497065
"WBGene00270739",-4.33637337997306,-4.47633031278841,-0.515622108846376,-5.90347586718388,-1.34364745790458,-1.57308725699206,1.0582919714944,1.0633852689308
