"","EE-SRS267689","L2-SRS183252","L2-SRS267690","L4-SRS183253","YA_female-SRS267691","YA_male-SRS267692"
"WBGene00082997",6.76309586458947,5.55990471377439,5.69211396469722,5.58385454330173,5.77666951155936,5.19573665257053
"WBGene00061871",-2.50296986917518,2.99355789122058,2.63849945478408,2.6843814192557,0.933295366700779,1.91648524287674
"WBGene00061868",3.05633367637451,3.54104568652307,3.98527475540578,3.23186921455819,3.42334622039647,3.33393061462748
"WBGene00061863",3.74057032702747,-0.706881826920514,1.95204913187212,2.6843814192557,3.17523835880078,1.64696680347275
"WBGene00061858",-0.711556490986597,-0.706881826920514,1.53528695212382,-1.01605829888539,-0.898581874490895,0.591318773922837
"WBGene00083036",-3.39605466525867,1.61504626796685,-0.886669961094815,-1.01605829888539,-5.54243806426562,-1.79695181579322
"WBGene00083013",-0.711556490986597,2.4630431745218,-2.47163246181597,-1.01605829888539,-5.54243806426562,-0.840020537685107
"WBGene00083032",2.52451086724693,-0.706881826920514,-6.17207217995706,-1.01605829888539,-5.54243806426562,-5.88441465704356
"WBGene00083017",3.51939794385328,2.75254979171678,0.904743417093767,1.30586979600197,1.58684495267935,2.0284746791864
"WBGene00061846",6.24805912563109,4.33751229243794,4.13170856822004,3.37625912389337,4.97818061629066,3.82121773031785
"WBGene00061845",-3.03348458587396,-0.706881826920514,0.0947143607378374,1.30586979600197,-0.257035845403371,2.19773438431031
"WBGene00061843",-0.137320396858499,-0.706881826920514,-6.17207217995706,-1.01605829888539,-3.95747556354446,-5.88441465704356
"WBGene00061841",2.22704296434926,-0.706881826920514,-6.17207217995706,-1.01605829888539,-5.54243806426562,-5.88441465704356
"WBGene00061836",1.88934755360358,-0.706881826920514,0.0177523789229533,-1.01605829888539,1.40007644107362,1.01040310626438
"WBGene00083021",1.61037160390077,-0.706881826920514,-6.17207217995706,-1.01605829888539,-3.22050996937826,-3.5624865621562
"WBGene00061833",1.88934755360358,-0.706881826920514,0.0947143607378374,4.55864874753015,3.29361229079245,5.34840196761913
"WBGene00083038",1.20598134882143,-0.706881826920514,-3.8501440850697,-1.01605829888539,-5.54243806426562,-2.18397493890247
"WBGene00061831",1.64421156847711,-0.706881826920514,-6.17207217995706,-1.01605829888539,-5.54243806426562,-3.5624865621562
"WBGene00083009",1.67310735924873,-0.706881826920514,-6.17207217995706,-1.01605829888539,-5.54243806426562,-5.88441465704356
"WBGene00061828",-3.88148149242891,-0.706881826920514,-6.17207217995706,-1.01605829888539,-1.45497522301528,2.9132468688102
"WBGene00083003",-6.20340958731627,-0.706881826920514,-6.17207217995706,-1.01605829888539,-5.54243806426562,0.910001209306545
"WBGene00061827",-6.20340958731627,-0.706881826920514,-6.17207217995706,-1.01605829888539,-5.54243806426562,1.23452641567995
"WBGene00061823",-0.711556490986597,9.80783222721797,7.72800779760906,10.3616944961368,8.62893422846632,8.93238601864216
"WBGene00061821",3.23330195482094,1.61504626796685,0.427840662230064,-1.01605829888539,2.40592916731906,2.33958701715454
"WBGene00075400",-3.39605466525867,2.75254979171678,-1.82582440587429,4.02833582047306,-0.520070251237165,-0.250402300641445
"WBGene00082996",-1.95548207387269,-0.706881826920514,-0.390712466432404,-1.01605829888539,-2.73508314220802,-1.12952715488009
"WBGene00083005",2.91033257873292,-0.706881826920514,-4.58710967923591,-1.01605829888539,-3.22050996937826,-2.71448965560125
"WBGene00061919",-3.03348458587396,-0.706881826920514,-6.17207217995706,-1.01605829888539,-2.37251306282331,1.79506544246189
"WBGene00061917",5.73433203276082,4.9078280171947,4.05554376345716,4.59865154522981,4.97424688504399,4.16134500433912
"WBGene00061916",7.57726755361476,8.78095820690254,6.85254808480277,8.16385079112954,7.34915579816804,7.62597865400046
"WBGene00061915",5.92490701558727,7.32102416964937,5.89737758747072,7.60232720337321,7.56657635517336,7.57898199323689
"WBGene00061914",5.51897104784753,3.68543559585825,3.63367169219456,3.37625912389337,4.88696867724836,4.25641511372944
"WBGene00061913",4.44494799469339,4.9078280171947,5.14251106431713,5.09246615789278,6.92134172106976,6.00179251680816
"WBGene00083015",2.16500956776512,0.0243014146516866,-2.54680169058237,-0.729177151097232,-3.04163601120846,-3.07705973498596
"WBGene00083042",1.16291262692954,-0.706881826920514,-3.8501440850697,-1.01605829888539,-3.22050996937826,-2.71448965560125
"WBGene00061909",-0.0135850284362545,4.50257153870844,2.29960303443498,1.30586979600197,-0.898581874490895,0.38237188365134
"WBGene00061906",4.82380529784356,5.83227698418752,5.65963091925724,5.17376625999462,5.36520373939991,4.64208458209301
"WBGene00061904",3.55314673520782,1.61504626796685,3.80569428481918,1.30586979600197,2.55031907665423,3.47093643938125
"WBGene00061902",2.82725754893067,1.61504626796685,2.19861522685015,2.15386670255692,3.22243352647047,3.41708153793899
"WBGene00061897",-2.29651899170775,2.99355789122058,2.73782090381298,1.30586979600197,2.10861362691331,3.12120989215032
"WBGene00061896",-2.50296986917518,1.61504626796685,1.27913893187527,1.30586979600197,-2.37251306282331,-2.18397493890247
"WBGene00083035",-3.88148149242891,1.61504626796685,1.08531566273559,3.07140454236495,2.44055551042869,2.54603789462197
"WBGene00061895",-6.20340958731627,1.61504626796685,-1.31409118482949,1.30586979600197,-5.54243806426562,-1.36085270098655
"WBGene00061891",2.45836851045572,3.38058101432983,2.80234240984846,2.6843814192557,2.10861362691331,1.99210228952144
"WBGene00082999",0.272323843650126,1.61504626796685,1.47897951122186,1.30586979600197,0.18548239029758,0.591318773922837
"WBGene00061890",0.956461749462118,2.4630431745218,0.96747917244173,2.6843814192557,0.647386494614398,1.10427002972861
"WBGene00061889",-1.81109216453751,3.38058101432983,2.63205884122625,3.84192269624218,2.91288915603894,1.79506544246189
"WBGene00061886",3.67464132541226,1.61504626796685,2.31576785386599,-1.01605829888539,0.340204985096222,0.935764305371627
"WBGene00061882",-0.799460223083407,-0.121919326199357,-0.886669961094815,-0.356133740483015,-0.787550562102151,-1.24055846726884
"WBGene00061879",0.666955132267133,2.4630431745218,2.57276165754248,1.30586979600197,1.55559401869491,2.04039784656222
"WBGene00061878",4.83893379247742,6.00736369074561,5.26151326119343,4.71186215567781,2.77497454949925,2.52921327198061
"WBGene00061874",6.30413731611855,3.68543559585825,3.84612799885616,3.37625912389337,4.94238482999653,3.64110615205151
"WBGene00061873",2.90249892125489,2.99355789122058,4.16293846818357,2.15386670255692,2.32174808038866,2.57910971622762
"WBGene00061872",2.01090953348449,-0.706881826920514,-6.17207217995706,2.15386670255692,0.0121507874120177,5.17154557740873
"WBGene00061869",1.16291262692954,-0.706881826920514,0.648106782458124,-1.01605829888539,-0.0505849679359446,0.490624774303364
"WBGene00083041",-3.39605466525867,-0.706881826920514,-4.58710967923591,-1.01605829888539,-1.84199834612453,2.66633212833968
"WBGene00083016",-1.15901546795782,0.878080673800643,0.609287533567596,1.79129662317221,0.627486937176693,3.71984203391036
"WBGene00061866",-6.20340958731627,1.61504626796685,-0.022325060452382,-1.01605829888539,-1.45497522301528,0.0463226805193254
"WBGene00075887",-4.61844708659512,1.61504626796685,-3.8501440850697,6.27856245000623,2.06489224948399,7.20553230645438
"WBGene00061865",-3.88148149242891,-0.706881826920514,-3.00214717851475,2.15386670255692,1.02741754406533,7.23792804481535
"WBGene00061864",-2.50296986917518,-0.706881826920514,-0.680219083627389,-1.01605829888539,-1.45497522301528,0.0463226805193254
"WBGene00061862",-3.88148149242891,1.61504626796685,0.0567465105388171,2.15386670255692,2.49648092502668,0.829830860622562
"WBGene00061861",-1.07412657037131,1.61504626796685,-2.00214717851475,-1.01605829888539,-5.54243806426562,-5.88441465704356
"WBGene00082994",-2.11594674606593,-0.706881826920514,-1.21787586957019,-1.01605829888539,-5.54243806426562,-5.88441465704356
"WBGene00061860",1.78527509945589,3.68543559585825,2.96491893212317,1.30586979600197,-1.45497522301528,-5.88441465704356
"WBGene00061859",0.304385052882425,2.4630431745218,3.09705449919235,-1.01605829888539,-3.22050996937826,-5.88441465704356
"WBGene00061857",6.72047495906906,9.4185316435628,6.88879259660644,9.12732491510443,8.15745967444054,7.9977507261745
"WBGene00061856",-2.74397796867897,-0.706881826920514,-2.26518158434855,2.6843814192557,-1.15012064148686,3.92615697769759
"WBGene00061855",5.1894444525566,7.54578360552973,7.16541035140877,7.54236241438327,8.17234407049462,7.85789477904044
"WBGene00061853",-2.50296986917518,-0.706881826920514,-0.063547723178895,-1.01605829888539,0.323975416857834,4.22193889749854
"WBGene00061851",5.78100887148487,6.30434542850274,5.87471079039929,6.53083616100224,5.91031796476687,6.71014322282017
"WBGene00061847",7.43811612121647,7.72357072474502,7.79470361675241,7.47979672800178,6.8471932749949,6.52894882416741
"WBGene00061844",-6.20340958731627,1.61504626796685,-0.962618814328114,1.30586979600197,1.08691855581399,-1.63648714359998
"WBGene00083007",-3.03348458587396,-0.706881826920514,-6.17207217995706,-1.01605829888539,-1.45497522301528,4.07413805838745
"WBGene00061842",7.72806664657052,6.39115025604001,6.18712830517657,6.71865132134045,6.27174381992466,5.45264968164118
"WBGene00083006",-4.61844708659512,-0.706881826920514,-2.47163246181597,-1.01605829888539,-0.684457069138047,-0.211989315072065
"WBGene00061839",5.86905802092559,3.93697436285421,3.4334073381046,5.52310051222264,4.87646866699228,4.30169958249808
"WBGene00061838",5.25140376119625,4.15109916820706,3.8791367609577,2.15386670255692,4.41611465116539,3.33233120115174
"WBGene00061837",4.55286317190074,1.61504626796685,3.02514451315299,3.07140454236495,4.08509582020717,3.68354141837191
"WBGene00061835",6.01363932624007,5.31548598610794,3.92464297453147,4.19339506674356,4.64367617527602,3.36588376086277
"WBGene00061829",0.996262757520093,-0.706881826920514,-6.17207217995706,-1.01605829888539,-5.54243806426562,-5.88441465704356
"WBGene00061826",-1.95548207387269,5.31548598610794,6.02913282734246,5.25072824180951,2.07961375519076,2.84009919607639
"WBGene00061824",0.996262757520093,2.4630431745218,2.39398185821403,2.15386670255692,0.832601367081305,1.58319089303944
"WBGene00083019",2.60973026357418,4.22385551064237,3.30041559150568,5.07691021043875,2.44817649773591,3.22316860471967
"WBGene00064520",1.10947336796808,2.99355789122058,1.93467394822737,2.89083229672313,2.05001897300246,1.83668453166362
"WBGene00061819",2.93598827872237,4.27222892809527,3.89732387981526,4.20117241733528,3.61556564051418,3.04679561776037
"WBGene00061817",3.47067672626255,3.36865080424684,4.7882483845013,4.48219256864243,4.14013523308196,3.93391187075942
"WBGene00083001",4.71119978052714,5.70522221775706,5.29219786982358,5.7930988658062,4.8353147307566,5.3375590643551
"WBGene00085502",3.00847870722973,1.61504626796685,0.202967251389861,-1.01605829888539,-1.84199834612453,-1.79695181579322
"WBGene00059559",-3.88148149242891,1.61504626796685,-6.17207217995706,0.983941701114607,-5.54243806426562,-4.2994521563224
"WBGene00059560",5.0163639635766,2.4630431745218,1.82228125690179,2.6843814192557,2.19227155596022,0.935764305371627
"WBGene00085505",0.739104918022968,-0.706881826920514,-6.17207217995706,-1.01605829888539,-5.54243806426562,-5.88441465704356
"WBGene00085481",0.118518507571091,-0.706881826920514,-6.17207217995706,-1.01605829888539,-5.54243806426562,-5.88441465704356
"WBGene00085483",2.37401924071948,-0.706881826920514,-6.17207217995706,-1.01605829888539,-5.54243806426562,-5.88441465704356
"WBGene00085491",2.61357403593911,-0.706881826920514,-6.17207217995706,-1.01605829888539,-5.54243806426562,-5.88441465704356
"WBGene00059566",4.09235934710424,2.99355789122058,5.45409313994743,3.84192269624218,4.88905953999243,4.35994917807695
"WBGene00059567",-0.422049873791612,1.61504626796685,1.31174359730719,1.30586979600197,0.686380626230261,0.591318773922837
"WBGene00059573",-5.61844708659512,0.519626702888166,-4.8501440850697,-1.01605829888539,-3.54243806426562,2.97344196246077
"WBGene00059574",-5.61844708659512,0.519626702888166,-4.8501440850697,-1.01605829888539,-1.37251306282331,5.20720584783889
"WBGene00059576",-1.4485220851528,-0.706881826920514,-1.64851022390005,-1.01605829888539,-3.95747556354446,-2.42498303840626
"WBGene00059582",3.71097554483917,-0.706881826920514,0.622343686393042,-1.01605829888539,-1.01887610820861,-1.24055846726884
"WBGene00059585",-0.588699743201063,-0.706881826920514,1.17665597427401,2.15386670255692,6.34325830907378,2.23970665478563
"WBGene00059587",5.53974180679623,5.22385551064237,4.14420935178916,4.34149370573269,5.09328005606543,3.84180350228864
"WBGene00059592",-6.20340958731627,-0.706881826920514,-6.17207217995706,-1.01605829888539,-3.22050996937826,-0.103054943518901
"WBGene00059599",-3.03348458587396,-0.706881826920514,-3.8501440850697,3.84192269624218,-0.898581874490895,4.72753228477642
"WBGene00059605",-3.39605466525867,-0.706881826920514,0.96747917244173,-1.01605829888539,-1.6355474686571,-0.00177160768171965
"WBGene00059606",1.7681339666345,3.93697436285421,4.50005256923474,3.37625912389337,1.92516748581738,3.74494196303605
"WBGene00085498",1.19746984896591,-0.706881826920514,-6.17207217995706,-1.01605829888539,-5.54243806426562,-5.88441465704356
"WBGene00059614",-3.03348458587396,-0.706881826920514,-3.36471725789946,1.30586979600197,0.0722717798495887,0.639147299013452
"WBGene00059616",0.0254091031796094,-0.706881826920514,-1.7797547571783,-1.01605829888539,1.53437753278521,1.49062477430336
"WBGene00059618",-2.06099614944253,0.293118173079486,-2.11375568436624,-1.01605829888539,-2.87795522390094,-3.88441465704356
"WBGene00072588",-2.50296986917518,-0.706881826920514,-1.52821599018234,0.568904201835763,-1.15012064148686,-1.2994521563224
"WBGene00072589",0.564774737460655,-0.706881826920514,-6.17207217995706,-1.01605829888539,-5.54243806426562,-5.88441465704356
"WBGene00072594",-6.20340958731627,-0.706881826920514,-6.17207217995706,1.30586979600197,-2.73508314220802,-5.88441465704356
"WBGene00085512",-6.20340958731627,-0.706881826920514,0.0567465105388171,-1.01605829888539,-1.6355474686571,-4.2994521563224
"WBGene00059558",5.41909986736706,2.4630431745218,0.367086631150968,2.15386670255692,2.86270339887072,2.19773438431031
"WBGene00085484",-6.20340958731627,-0.706881826920514,-0.617483328279427,-1.01605829888539,-2.37251306282331,-1.4920972342648
"WBGene00085515",-2.11594674606593,-0.706881826920514,1.99283474671862,-1.01605829888539,-0.498043944907166,0.0463226805193254
"WBGene00059562",-6.20340958731627,-0.706881826920514,1.15884469815755,-1.01605829888539,-0.413155047320653,-0.562486562156198
"WBGene00059563",2.23263562143763,2.99355789122058,1.27913893187527,2.15386670255692,1.73368634100862,1.51646477923862
"WBGene00059564",7.96094742700632,6.72774640071621,6.42061843539635,7.01184769768449,7.64460465007428,7.75039639312816
"WBGene00059565",3.16945547279632,4.78497126940916,3.92990349099217,4.53853055279224,4.88905953999243,4.82035358231904
"WBGene00085516",-6.20340958731627,-0.706881826920514,-3.8501440850697,-1.01605829888539,-2.73508314220802,2.97667224895183
"WBGene00059570",-3.88148149242891,1.61504626796685,-0.241334842394178,-1.01605829888539,0.797411938619005,3.10523529003953
"WBGene00085480",2.61357403593911,-0.706881826920514,-6.17207217995706,-1.01605829888539,-5.54243806426562,-3.5624865621562
"WBGene00059572",-3.74397796867897,-0.706881826920514,-4.8501440850697,-1.01605829888539,-2.08300644562832,3.23654892204453
"WBGene00085500",-6.20340958731627,0.519626702888166,-6.17207217995706,1.30586979600197,-1.01887610820861,4.9718863617829
"WBGene00059578",0.33574922379176,-0.706881826920514,-2.08460933870672,-1.01605829888539,-2.22050996937826,-1.24055846726884
"WBGene00059581",-1.67984763125926,-0.706881826920514,-0.962618814328114,-1.01605829888539,-1.45497522301528,-1.36085270098655
"WBGene00059583",9.13668390546746,8.51470529434429,8.76450411195818,8.20552882237941,8.12965573799607,7.26707762630177
"WBGene00059584",5.38389914101727,5.63296817596411,4.48345854319858,5.6421531838664,5.10231952825064,4.55956488555769
"WBGene00059586",5.44089737422931,6.06130249785641,4.74753605864619,5.99516895653786,5.56281571543526,5.32808172815039
"WBGene00059588",-3.88148149242891,1.61504626796685,3.54045482048276,4.19339506674356,4.9383521368302,4.98979827778731
"WBGene00085492",-6.20340958731627,-0.706881826920514,-6.17207217995706,2.15386670255692,-2.73508314220802,-1.4920972342648
"WBGene00059593",4.14973723818181,5.12600818724423,4.68590881517051,5.09246615789278,4.16492106781526,4.78180934575962
"WBGene00059595",3.98641497156375,4.9078280171947,4.1396761350479,5.75212602589153,4.09599784972485,4.77736344072843
"WBGene00059596",4.09235934710424,4.15109916820706,4.44079631733398,5.52310051222264,4.71377062426177,4.73305280825064
"WBGene00059597",3.89330556717226,8.92429522878346,3.31576785386599,8.37840439572492,5.47645755685603,5.32929714106211
"WBGene00059598",5.67808679749384,-0.706881826920514,-2.08460933870672,-1.01605829888539,2.8282493425416,1.47313734757452
"WBGene00059600",2.30834306645111,-0.706881826920514,-0.81452017533898,-1.01605829888539,-0.498043944907166,-0.755131640098595
"WBGene00059601",0.366446021014676,-0.706881826920514,1.46455244058658,-1.01605829888539,-5.54243806426562,-5.88441465704356
"WBGene00059603",-3.88148149242891,-0.706881826920514,1.08531566273559,-1.01605829888539,-5.54243806426562,-2.71448965560125
"WBGene00059607",7.93179146002309,6.06130249785641,5.83039125893547,6.16385079112954,7.98100137512189,6.9502539006473
"WBGene00085511",0.304385052882425,-0.706881826920514,-0.339182165792322,-1.01605829888539,-5.54243806426562,-2.18397493890247
"WBGene00085489",1.10037116086083,-0.706881826920514,-2.47163246181597,-1.01605829888539,-3.22050996937826,-4.2994521563224
"WBGene00085499",0.304385052882425,-0.706881826920514,0.0947143607378374,-1.01605829888539,-5.54243806426562,-3.5624865621562
"WBGene00085479",0.0060437783126781,-0.706881826920514,-6.17207217995706,-1.01605829888539,-5.54243806426562,-5.88441465704356
"WBGene00059609",-0.475489132753073,-0.706881826920514,-6.17207217995706,-1.01605829888539,-5.54243806426562,-5.88441465704356
"WBGene00085517",-0.0135850284362545,-0.706881826920514,-6.17207217995706,-1.01605829888539,-5.54243806426562,-5.88441465704356
"WBGene00085494",1.50394954476461,-0.706881826920514,-6.17207217995706,-1.01605829888539,-5.54243806426562,-5.88441465704356
"WBGene00059612",0.564774737460655,-0.706881826920514,-6.17207217995706,-1.01605829888539,-5.54243806426562,-5.88441465704356
"WBGene00059613",0.666955132267133,3.38058101432983,-0.617483328279427,4.19339506674356,2.59198825595531,2.8469043739815
"WBGene00059617",-3.88148149242891,-0.706881826920514,-3.36471725789946,0.568904201835763,-2.22050996937826,-3.07705973498596
"WBGene00072587",-2.11594674606593,-0.706881826920514,-2.26518158434855,1.30586979600197,-0.957475563544463,-1.63648714359998
"WBGene00072590",-3.88148149242891,-0.706881826920514,-1.47163246181597,-1.01605829888539,2.09418655627803,1.97356633808401
"WBGene00072592",-6.20340958731627,5.4829427319595,4.33075962410968,3.62779789088933,4.37791479114946,4.7746893064301
"WBGene00085496",-6.20340958731627,-0.706881826920514,-6.17207217995706,-1.01605829888539,-3.22050996937826,3.46209907612207
"WBGene00085509",-3.88148149242891,-0.706881826920514,-6.17207217995706,1.30586979600197,-2.37251306282331,3.60944079219726
"WBGene00085490",-6.20340958731627,1.61504626796685,-0.149704366928609,2.6843814192557,-2.37251306282331,-1.97752406143504
"WBGene00067102",-3.88148149242891,-0.706881826920514,-3.8501440850697,3.07140454236495,0.18548239029758,5.02922277100554
"WBGene00067097",8.38448510221329,7.99702174652415,8.07496523883152,7.76201883064997,7.88958178254687,8.02106636831029
"WBGene00078567",5.68444311610702,-0.706881826920514,-0.36471725789946,2.4433733197519,3.66701530136333,3.56885597696706
"WBGene00078572",4.44134800519998,-0.706881826920514,-1.4171846777936,-1.01605829888539,1.52365112619215,-1.24055846726884
"WBGene00067095",6.30760176556597,2.10047309513709,4.17554918861107,0.568904201835763,3.79963660373352,4.05369466917568
"WBGene00067094",2.18460769802886,3.200008768688,3.30366125100933,2.6843814192557,3.96337348965397,4.18301970371296
"WBGene00067091",-2.29651899170775,-0.706881826920514,1.72879462802368,-1.01605829888539,-1.45497522301528,0.0463226805193254
"WBGene00074150",-2.50296986917518,-0.706881826920514,-0.499646837985568,-1.01605829888539,-0.116173309563522,0.685440951287387
"WBGene00067083",-1.55955339754155,2.4630431745218,4.05914900075412,0.568904201835763,1.88382669043648,2.12681259837969
"WBGene00067081",-1.07412657037131,-0.706881826920514,-6.17207217995706,0.568904201835763,0.323975416857834,5.54097960479894
"WBGene00067079",5.29294490124834,3.68543559585825,4.68668591997836,4.34149370573269,5.49990531552807,5.18771794712367
"WBGene00067078",6.02601010091414,5.22385551064237,5.47897951122186,4.59865154522981,5.43197652553991,5.13656528186065
"WBGene00078588",-6.20340958731627,-0.706881826920514,-6.17207217995706,-1.01605829888539,-4.13101181853915,-0.487981125792569
"WBGene00078585",-6.20340958731627,-0.706881826920514,-6.17207217995706,-1.01605829888539,-2.80691588696908,1.36938556443286
"WBGene00078561",-4.61844708659512,-0.706881826920514,-6.17207217995706,1.30586979600197,-5.54243806426562,-1.07705973498596
"WBGene00078582",-6.20340958731627,-0.706881826920514,-6.17207217995706,-1.01605829888539,-2.27041487520457,2.1935759906405
"WBGene00067073",6.83790732851317,4.84770702475712,5.40630051140374,5.39333263725231,6.10277001850906,5.66633212833968
"WBGene00078562",3.08891204548577,1.61504626796685,1.73686078728747,2.15386670255692,1.29045194989912,1.56679645478877
"WBGene00078586",-1.2492132769294,2.4630431745218,2.17151330320433,-1.01605829888539,1.97057886390922,2.82522061809303
"WBGene00078575",-6.20340958731627,-0.706881826920514,-2.8501440850697,-1.01605829888539,-0.0505849679359446,0.0618483272888896
"WBGene00067065",0.510835930349851,-0.706881826920514,4.00534735803217,3.07140454236495,6.6971604649835,6.50297265749651
"WBGene00078560",1.94715008925911,-0.706881826920514,3.39683397454502,-1.01605829888539,2.84557922107952,2.81081363445219
"WBGene00067063",2.77100500248926,3.54104568652307,4.39207731002867,3.23186921455819,3.84987935851314,3.71054436922282
"WBGene00067062",3.6183643946543,4.15109916820706,5.37498621323464,4.34149370573269,4.9098031761652,4.99975586206487
"WBGene00078584",-6.20340958731627,-0.706881826920514,-6.17207217995706,-0.0160582988853935,0.230503273565716,-1.56682115242009
"WBGene00078570",6.9015167164915,4.15109916820706,5.33423540114324,3.79129662317221,5.41103089796323,5.00280595842482
"WBGene00075897",0.818958225712183,3.38058101432983,3.83402944629447,3.90709088158692,4.01341642720846,3.50863251613221
"WBGene00067054",5.55814164512821,5.76885160404588,6.19861522685015,5.4917363413133,5.52028270289942,5.36291952098517
"WBGene00067053",3.65922777024252,3.54104568652307,3.74679105731753,3.23186921455819,3.60222017856626,2.62733799672382
"WBGene00067052",4.3269967497828,4.78497126940916,5.73331482506107,3.62779789088933,4.24546449512581,4.72753228477642
"WBGene00067049",-1.95548207387269,-0.706881826920514,-6.17207217995706,-1.01605829888539,-0.898581874490895,5.02997047511188
"WBGene00076972",6.08430279223318,5.63296817596411,6.10898849171996,4.53853055279224,6.39088375646733,7.33152173129828
"WBGene00076603",1.69140817599167,-0.706881826920514,1.81854238204446,0.568904201835763,1.65723428057074,2.9208132989465
"WBGene00078564",-1.8571618132335,-0.706881826920514,-1.64851022390005,1.79129662317221,-2.73508314220802,-1.79695181579322
"WBGene00067107",-6.20340958731627,0.878080673800643,3.20513835043149,-1.01605829888539,-5.54243806426562,-2.71448965560125
"WBGene00067106",-3.88148149242891,-0.706881826920514,-0.022325060452382,2.4433733197519,1.83260136708131,2.94847535712118
"WBGene00067104",-3.88148149242891,2.4630431745218,1.9451033657351,3.37625912389337,4.122293642283,4.97795924127606
"WBGene00078569",-3.39605466525867,-0.706881826920514,-0.194792256457148,-1.01605829888539,-5.54243806426562,-3.5624865621562
"WBGene00077111",5.64872193617017,4.33751229243794,5.26540942670521,4.15386670255692,4.88015236962694,3.43222891743887
"WBGene00067100",6.08015341070763,4.33751229243794,5.68654607200104,4.31808087995284,5.39505346209184,3.91457548149103
"WBGene00076568",2.83045386455001,5.2703980965794,4.02799268155725,4.6843814192557,4.98079062210938,3.34757447633245
"WBGene00067099",5.04065687687855,5.76885160404588,6.26559147647888,5.6843814192557,7.0175890008489,5.54951498697915
"WBGene00067098",9.12306694954882,7.62850852777341,8.68644311968816,7.65282668538085,7.97658383135633,8.11919109305349
"WBGene00078571",-6.20340958731627,-0.706881826920514,-3.8501440850697,-1.01605829888539,1.63747102574932,1.82294447503732
"WBGene00067096",5.96546933152933,2.4630431745218,4.51179968866554,2.4433733197519,3.56608639251255,2.93895258300267
"WBGene00067093",-3.03348458587396,-0.706881826920514,0.648106782458124,-1.01605829888539,-5.54243806426562,-2.18397493890247
"WBGene00078573",-6.20340958731627,-0.706881826920514,-6.17207217995706,-1.01605829888539,-5.54243806426562,-0.360852700986548
"WBGene00067090",2.38155291340488,2.99355789122058,3.34429760700381,2.04398908478455,4.34325830907378,2.27040345200854
"WBGene00074148",-6.20340958731627,-0.706881826920514,3.26879698765381,-1.01605829888539,3.96931458950176,2.73029518707165
"WBGene00067088",-3.88148149242891,4.50257153870844,5.52054332173752,5.13368882061929,5.98552757686833,5.35159953485652
"WBGene00067086",-2.74397796867897,1.61504626796685,2.03738118567189,2.15386670255692,3.95673015496336,4.47423654384933
"WBGene00074151",0.830013414221179,2.75254979171678,2.17665597427401,-1.01605829888539,-0.33298469863667,0.700547843677595
"WBGene00074152",-6.20340958731627,-0.706881826920514,1.24578033492883,-1.01605829888539,0.23892164925904,0.607438439286114
"WBGene00078587",-6.20340958731627,-0.706881826920514,-6.17207217995706,-1.01605829888539,-1.15012064148686,2.07558727502452
"WBGene00067084",-2.50296986917518,-0.706881826920514,-0.81452017533898,-1.01605829888539,2.85416671691624,2.05222328195901
"WBGene00067082",-1.50296986917518,-0.706881826920514,-1.7797547571783,1.30586979600197,-0.294510550822034,5.00812815960499
"WBGene00067080",5.52110426580368,7.99702174652415,8.20430150735698,7.9057826381891,7.56199688628513,7.34139528357998
"WBGene00075218",4.46613101842951,2.10047309513709,0.946868892766443,1.79129662317221,2.56263233809308,1.4375134378438
"WBGene00067076",7.60250957372312,2.75254979171678,3.82651824978826,3.23186921455819,5.45332908661218,4.32868956259835
"WBGene00073452",1.12750729079835,-0.706881826920514,2.51092240372462,-1.01605829888539,2.01980435995545,2.30046068586472
"WBGene00073451",7.93912351279823,5.68543559585825,6.98701075577384,6.51532316163092,6.63279958602542,6.97337199646037
"WBGene00067072",2.73028106763596,4.15109916820706,5.52576417800531,3.23186921455819,2.1440624629176,2.65086071957724
"WBGene00067071",5.3382001101896,1.61504626796685,3.44814764555042,1.30586979600197,-1.73508314220802,-2.18397493890247
"WBGene00073877",-1.2492132769294,4.57852039194173,4.93557646241449,5.39333263725231,5.69337274832717,5.92146622433228
"WBGene00067069",-4.61844708659512,1.61504626796685,3.9325265736073,-1.01605829888539,0.797411938619005,0.961075393900814
"WBGene00067068",3.91163406284544,4.33751229243794,5.54688873202715,3.84192269624218,3.9514173849752,3.52285310720117
"WBGene00067067",6.4053072667043,3.200008768688,4.55584827460614,2.89083229672313,4.70192577085489,5.15244578962948
"WBGene00078578",-6.20340958731627,-0.706881826920514,-6.17207217995706,-1.01605829888539,-3.22050996937826,1.62607261342517
"WBGene00078577",-6.20340958731627,-0.706881826920514,-6.17207217995706,-1.01605829888539,0.464308768174966,-1.08740167920742
"WBGene00067055",8.05912575321001,4.33751229243794,6.07793008788338,3.93813801150148,5.14755990715383,4.9712325089837
"WBGene00067050",-2.29651899170775,1.61504626796685,0.946868892766443,1.30586979600197,0.479929748762835,3.71735613136415
"WBGene00074016",-0.993956221687322,-0.706881826920514,1.10405222531717,1.30586979600197,2.09418655627803,2.42392437309585
"WBGene00067048",-6.20340958731627,-0.706881826920514,-6.17207217995706,1.30586979600197,0.129987277705876,4.46762876875187
"WBGene00078566",4.15304238290548,1.61504626796685,2.29960303443498,1.79129662317221,2.92923715012642,2.35399008228152
"WBGene00078568",4.18137416277708,-0.706881826920514,0.0947143607378374,3.07140454236495,4.86376694115323,2.02247593856496
