"","EE-DF5081_EE","L2-DF5081_L2","L4-DF5081_L4","Ad_female-DF5081_ADF","Ad_male-DF5081_ADM"
"WBGene00214040",-0.917932354940569,-1.45590321676763,-2.53101701767929,-5.04508333026205,-4.60838899740607
"WBGene00214043",5.32420617665352,5.31837701161776,4.86301687768849,4.92789645580424,4.00263579990128
"WBGene00214045",-5.44149431099758,-5.15634293490872,-4.85294511256666,-5.04508333026205,5.96998369395473
"WBGene00214046",-0.397100191639129,0.909746255549054,0.00503588256091544,0.446769766067628,-0.520926156155733
"WBGene00214047",-0.917932354940569,-2.83441484002136,-0.0980576104031881,-5.04508333026205,-1.80103407534847
"WBGene00214051",-3.11956621611022,-0.298361939781146,-4.85294511256666,-3.46012082954089,-4.60838899740607
"WBGene00214052",-0.0839423063794983,1.11044360578618,2.73951192470142,-0.187102335134474,1.62042969308981
"WBGene00214055",1.21671717175421,1.31939049605768,0.928414600958003,0.88565400730084,0.749163007212011
"WBGene00214057",1.5242899736645,1.73847482839923,0.874975341996542,1.55482951192508,1.00632084670914
"WBGene00214058",0.748330247882435,0.0531104307202315,0.701643739110981,-1.58565171162475,-0.907949279264981
"WBGene00214060",1.27275120666854,1.44356990727841,1.55644582357104,0.977284482766408,1.00632084670914
"WBGene00214061",3.34314053455994,0.12905928395353,0.638907983763018,0.627342011709449,0.0354671923686522
"WBGene00214062",-0.312211294052615,-0.298361939781146,-2.53101701767929,-2.72315523537468,-4.60838899740607
"WBGene00214063",1.32669001377934,1.85488432051454,2.11283917209543,0.312468674356037,0.436005121952381
"WBGene00214066",-0.156092092135334,1.14743781326838,2.1582821428566,2.05294875269848,1.86734443356033
"WBGene00214070",-0.232040945368632,-0.908415421465133,-0.209088922791932,-1.34464361212095,-2.28646090251871
"WBGene00214072",-2.27156930955527,-1.2494523393002,-3.2679826118455,-2.23772840820444,-1.43846399596376
"WBGene00214073",-0.0839423063794983,0.335510161420956,0.504606892051427,-0.401227140487322,-2.28646090251871
"WBGene00214077",1.45332345231036,-5.15634293490872,-4.85294511256666,-2.72315523537468,-4.60838899740607
"WBGene00214078",4.01998513628857,2.53714402259061,3.1969034368839,4.17650379100276,1.86734443356033
"WBGene00214079",-0.487298000610707,-1.45590321676763,-0.460627689787897,-2.23772840820444,-4.60838899740607
"WBGene00214084",3.97424745729251,4.68443498868634,3.89859894652244,5.05426448014115,2.953853426815
"WBGene00214085",3.24850366042186,3.38668888534652,3.82301192037509,-1.58565171162475,-0.701498401797554
"WBGene00214087",3.20596411545734,1.94168914805181,2.24508697039387,2.28583354785257,0.0354671923686522
"WBGene00214091",4.34477531665088,3.59520112418038,3.40914973280352,4.47258605787177,1.93076981370196
"WBGene00214092",4.1787255145099,6.52709035792668,6.40738640599095,6.30861487878599,6.97704305418689
"WBGene00214094",0.39139570316716,0.0531104307202315,0.504606892051427,-1.87515832881973,-1.43846399596376
"WBGene00214095",-0.397100191639129,1.31939049605768,-0.209088922791932,0.682837124301153,-0.520926156155733
"WBGene00214098",1.65653777196294,-0.111948815550265,0.874975341996542,-0.187102335134474,0.345807312980803
"WBGene00214099",-3.85653181027643,-1.98641793346641,-4.85294511256666,1.22170321043285,11.0534725872466
"WBGene00214100",2.94652297434755,2.40589948931235,1.99254493837772,1.02100586019573,1.54135812209861
"WBGene00214103",4.28812643255546,3.60188027981801,4.28916194473589,3.88860732469019,4.16310047209453
"WBGene00214104",3.7849178817912,3.8853162167285,3.52643325450461,3.87079604857373,2.31047423986852
"WBGene00214106",8.38574914002602,7.91260324474007,7.74114617769376,7.82122968544015,6.88796549115854
"WBGene00214107",3.63264715175492,3.47665226223424,4.68815150278287,2.32123888398377,3.23081479069087
"WBGene00214108",1.24500621618564,2.56475625379847,2.3662234078955,3.25412468812523,2.18602686894403
"WBGene00214111",0.825292229697319,1.61184138986821,1.33687944631336,-1.87515832881973,-0.907949279264981
"WBGene00214112",-5.44149431099758,-1.2494523393002,-1.15250539442556,-1.58565171162475,-2.28646090251871
"WBGene00214113",1.9593851252846,1.47301368517089,0.761764731548551,0.569626513853162,0.601064368222877
"WBGene00214114",-5.44149431099758,-2.83441484002136,-4.85294511256666,-2.72315523537468,5.72811756240418
"WBGene00214116",-1.74105459285649,-1.98641793346641,-1.15250539442556,-2.23772840820444,2.87542677985818
"WBGene00214117",-0.797638121222857,-0.764025512129958,0.356508253062293,1.22170321043285,1.11953145715713
"WBGene00214122",0.787324379498299,-2.83441484002136,-2.53101701767929,-0.290195828098578,-1.43846399596376
"WBGene00214124",4.53721614810877,5.41256321959337,5.44282382185385,4.76388084465721,4.49751951116508
"WBGene00214127",-0.917932354940569,-1.98641793346641,-4.85294511256666,-3.46012082954089,-2.28646090251871
"WBGene00214129",3.95724938094061,4.34549424999358,3.45539391757275,3.35152145091981,2.70449395787828
"WBGene00214130",1.94220998147647,0.676547079256023,1.33687944631336,1.8497344330459,1.83455449844266
"WBGene00214132",3.86000188398497,3.1879529730071,2.79810657861227,4.89008171934165,3.0136628220503
"WBGene00214133",-0.58351331587001,-0.764025512129958,-1.68302011112434,2.84365991863621,0.601064368222877
"WBGene00214137",-3.85653181027643,-5.15634293490872,-4.85294511256666,-2.72315523537468,3.64427643504418
"WBGene00214139",0.441148738364259,1.50186854784308,0.638907983763018,-0.290195828098578,0.436005121952381
"WBGene00214140",-5.44149431099758,-5.15634293490872,-4.85294511256666,-3.46012082954089,2.28642876590187
"WBGene00214145",-5.44149431099758,-5.15634293490872,-0.209088922791932,-5.04508333026205,-0.907949279264981
"WBGene00214149",2.86684471914183,4.85628160395634,5.63187778169549,5.55203809852752,5.20057517751319
"WBGene00214150",-0.487298000610707,1.76252030236588,-0.0980576104031881,-2.72315523537468,0.601064368222877
"WBGene00214152",3.39455604406049,4.18573173309042,4.07483284951569,3.70646072882705,3.3631545565447
"WBGene00214158",-3.11956621611022,-2.83441484002136,-4.85294511256666,-5.04508333026205,1.80100193873163
"WBGene00214160",2.47139502523238,3.09632249754153,1.74696772962047,3.00476521918851,2.61077952305609
"WBGene00214167",2.10540014889005,1.0334816239713,1.68621369854137,1.89743117507719,0.0354671923686522
"WBGene00214168",4.92373453825396,2.78029500409385,3.80169091596131,0.736276383262613,2.04982248534572
"WBGene00214173",0.825292229697319,0.866024878119736,0.504606892051427,2.01019910523914,-1.43846399596376
"WBGene00214174",1.37868465141761,2.39055152497892,0.979944901598085,1.43065010070435,1.41397881562238
"WBGene00214176",4.13404493583695,4.23382602129147,4.40679815112412,5.6665836433023,4.37745293959727
"WBGene00214177",2.16583600275203,2.11978147036552,1.99254493837772,2.7941204578349,1.89940564279262
"WBGene00214181",1.37868465141761,3.71710117760666,4.29425981237557,4.44476463017725,4.02460619973689
"WBGene00214183",4.40869252664819,4.55274087764163,4.14423436837096,5.12859380604137,3.46307336515055
"WBGene00214186",6.5382881197055,7.851209999705,8.04319804820785,5.88047110961151,6.61742094321747
"WBGene00214187",3.36263671018574,3.32343732912038,3.6023821077379,3.68623570076302,3.39723555178781
"WBGene00214190",5.96948695604621,5.12326764614377,6.80927819275118,1.22170321043285,1.5001354593721
"WBGene00214191",-5.44149431099758,-5.15634293490872,-4.85294511256666,-1.34464361212095,3.73590691050974
"WBGene00214192",2.30669853859188,0.866024878119736,1.25557934421151,1.96614392516121,0.2495919977215
"WBGene00214193",-5.44149431099758,-2.83441484002136,-4.85294511256666,0.240318888600202,0.345807312980803
"WBGene00214194",2.4226918336567,1.80944134975337,1.02969793679518,2.98282266630784,0.883464098923602
"WBGene00214195",1.06630032920111,-0.111948815550265,-1.15250539442556,-1.34464361212095,-1.43846399596376
"WBGene00214196",4.12265517898815,2.52313716459673,1.68621369854137,3.94643851581365,1.65839754328883
"WBGene00214197",4.05635752595354,4.58005899640957,4.64490672438446,3.2075821021882,3.44145955204449
"WBGene00214199",3.0702583427698,3.26572183126409,3.01124103208762,3.68623570076302,2.72252788070854
"WBGene00214202",2.34640824839385,1.18350706797591,2.51337710167916,1.06344112651612,2.46842659964476
"WBGene00214203",1.92482790324823,0.201209069709366,1.80526637018514,-0.187102335134474,0.2495919977215
"WBGene00214206",-0.232040945368632,-1.69691131627142,-4.85294511256666,-5.04508333026205,-4.60838899740607
"WBGene00214209",3.4319498015178,3.4911154915462,3.57750743909887,4.36642765775002,3.12632062281977
"WBGene00214210",0.441148738364259,-0.298361939781146,-0.329383156509644,-2.72315523537468,-0.360461483962487
"WBGene00214213",1.88942256711704,1.44356990727841,0.191449006791797,2.6343967692434,0.520894019538894
"WBGene00214222",4.85885824933064,5.67575591113042,5.82741441094706,5.44977225422915,5.5627878002457
"WBGene00214224",-2.27156930955527,0.398245916768919,1.33687944631336,0.569626513853162,0.0354671923686522
"WBGene00214226",0.39139570316716,-0.764025512129958,0.27633790437831,-1.34464361212095,-2.28646090251871
"WBGene00214227",6.73623665603569,6.28088896613076,6.30124009669864,4.9979439533325,4.54389584490051
"WBGene00214228",-1.53460371538906,-0.512486745133994,-0.329383156509644,1.18373536023383,0.2495919977215
"WBGene00214231",-0.686606808834114,0.0531104307202315,0.356508253062293,-2.72315523537468,-1.80103407534847
"WBGene00214233",2.05835157608562,2.73240031398954,2.61466043751634,0.569626513853162,1.00632084670914
"WBGene00214235",-1.193566797554,0.952181521869451,1.83355541461656,1.02100586019573,1.22450101675867
"WBGene00214239",-3.11956621611022,-5.15634293490872,-4.85294511256666,-5.04508333026205,0.677013221456176
"WBGene00214244",1.85312643789404,4.2381197597016,4.05694797120339,3.39370852231621,3.67238177272453
"WBGene00214248",-0.0152295562954841,-0.632780978851705,-2.53101701767929,-3.46012082954089,3.07109110209937
"WBGene00214252",5.56342836757146,4.82807552389242,4.87667563098638,5.42354071265597,4.40563147290886
"WBGene00214255",-1.193566797554,-1.98641793346641,-2.04559019050905,-2.23772840820444,-2.28646090251871
"WBGene00214256",1.92482790324823,1.58512405149243,1.1694227004618,2.76869786095499,-0.907949279264981
"WBGene00214258",-0.797638121222857,2.43611410235936,3.73576952301561,3.16923579053872,3.25579714724821
"WBGene00214260",-0.917932354940569,-0.111948815550265,-0.329383156509644,-2.72315523537468,-4.60838899740607
"WBGene00214261",2.05835157608562,0.774394402654168,0.979944901598085,4.19093086163804,3.95766504076502
"WBGene00214262",0.862286437179521,2.10104490778393,1.96723384984853,2.01019910523914,3.97281158451888
"WBGene00214263",-0.232040945368632,1.31939049605768,2.82653498693879,0.787806683902695,1.54135812209861
"WBGene00214267",1.27275120666854,2.64455696501159,2.04187265074129,-0.521521374205034,-0.360461483962487
"WBGene00214268",0.441148738364259,0.909746255549054,-1.39351349392936,-1.13819273465353,-0.907949279264981
"WBGene00214269",3.24850366042186,2.06282558555344,3.35162603168255,3.94643851581365,3.0136628220503
"WBGene00214274",-3.11956621611022,0.625016778615941,-2.53101701767929,-2.72315523537468,-4.60838899740607
"WBGene00214278",1.18786230908203,1.80944134975337,1.33687944631336,1.43065010070435,0.749163007212011
"WBGene00214283",1.18786230908203,1.5579025827574,2.86815407614053,2.37276918462385,2.28642876590187
"WBGene00214285",-1.53460371538906,-0.908415421465133,-0.946054516958138,-0.652765907483286,3.3282489415965
"WBGene00214288",2.18055750845879,3.06765873928939,2.75438520118295,2.37276918462385,1.22450101675867
"WBGene00214289",-1.53460371538906,-1.45590321676763,-1.68302011112434,-1.34464361212095,-2.28646090251871
"WBGene00214291",9.92772813667279,0.866024878119736,-1.68302011112434,8.3979897121266,3.0136628220503
"WBGene00214293",4.24325430942404,1.68914711603566,2.5307591799074,4.55668745814566,4.53881592753616
"WBGene00214296",-2.27156930955527,-0.764025512129958,-3.2679826118455,-1.87515832881973,-2.28646090251871
"WBGene00214302",2.5185076210705,1.94168914805181,0.979944901598085,1.22170321043285,1.58143556147394
"WBGene00214303",0.667030145780587,1.71402178467469,1.62278831839974,0.446769766067628,3.24336004400998
"WBGene00214304",-5.44149431099758,-5.15634293490872,-2.53101701767929,-2.72315523537468,1.5001354593721
"WBGene00214306",-1.193566797554,0.201209069709366,-4.85294511256666,-1.58565171162475,-1.43846399596376
"WBGene00214308",-0.232040945368632,1.80944134975337,-0.209088922791932,-1.34464361212095,-0.701498401797554
"WBGene00214311",2.4226918336567,2.98831530792316,3.64290991432051,3.12984235223863,2.68623175148555
"WBGene00214312",1.15841853118955,2.75654640132124,3.79451331388826,2.2123045124306,2.15979532737085
"WBGene00214314",2.22384160618759,2.90435299677884,4.53722384363353,1.39786016558668,2.85921655267692
"WBGene00214316",-1.04917688821882,-0.764025512129958,-1.68302011112434,-1.87515832881973,-4.60838899740607
"WBGene00214318",-0.397100191639129,-2.83441484002136,4.06293426626912,-0.290195828098578,0.345807312980803
"WBGene00214320",3.65916802800762,4.25516805310335,4.70356094210527,5.93719727429624,4.42778461514741
"WBGene00214321",-2.27156930955527,-0.202146624521843,-4.85294511256666,-2.72315523537468,-4.60838899740607
"WBGene00214322",0.825292229697319,0.774394402654168,0.701643739110981,1.89743117507719,0.345807312980803
"WBGene00214323",3.07814194184563,2.45098737884089,7.31604032841204,4.72475451336739,5.48304638891753
"WBGene00214325",1.37868465141761,1.85488432051454,1.41384142812824,2.57696848919433,0.749163007212011
"WBGene00214326",3.52717248219763,3.97036153793447,3.84402241366763,3.51333738300662,3.59618214684313
"WBGene00214330",1.92482790324823,1.98320841749008,1.21314407789112,-3.46012082954089,-0.907949279264981
"WBGene00214332",-0.686606808834114,0.993404184595964,1.55644582357104,-2.72315523537468,-4.60838899740607
"WBGene00214333",2.16583600275203,1.66383602750647,1.07779222499623,1.72310099451488,2.98406803986201
"WBGene00214335",5.03727530847818,4.87018050761105,3.53507217277848,3.58791186688091,3.46307336515055
"WBGene00214337",3.60016484063963,2.92580610644515,3.15267943662722,1.49407548084598,2.40283825801718
"WBGene00214338",0.933545120349343,-2.83441484002136,1.99254493837772,-1.34464361212095,-0.360461483962487
"WBGene00214341",1.67744676172593,1.35145170528998,2.13573957420551,1.55482951192508,0.817875757296025
"WBGene00214342",-1.35403146974724,-1.98641793346641,-0.209088922791932,-0.652765907483286,-2.28646090251871
"WBGene00214343",0.535785612502334,1.28660056094001,0.432457106295592,-1.87515832881973,-1.80103407534847
"WBGene00214344",0.39139570316716,3.72935343843068,2.84054184493267,3.28134615686026,4.53371805989648
"WBGene00214346",4.96471069442127,3.87983067764477,4.19417879954737,5.76146629172391,3.23081479069087
"WBGene00214347",3.41337407226265,4.3415089020424,5.35772623121896,4.70143099087642,5.81682690589331
"WBGene00214351",2.93788405607368,4.47119094956407,4.13857673350904,2.15458901457432,3.49489881100595
"WBGene00214352",2.98057045517523,2.1745739432059,1.48690489031797,2.76869786095499,5.18440129689499
"WBGene00214353",2.34640824839385,4.02107660308052,2.96083607865038,4.05031369253051,3.28035425149219
"WBGene00214354",5.11213498291878,5.21107181633811,3.82301192037509,4.96194393663192,5.59740425199108
"WBGene00214355",3.0702583427698,-1.45590321676763,-4.85294511256666,1.55482951192508,6.09637924195653
"WBGene00214358",-3.11956621611022,-2.83441484002136,-4.85294511256666,-5.04508333026205,6.98826667026859
"WBGene00214359",2.5641302381963,2.27828529272801,1.86130040509947,3.04767381065781,2.35739528725601
"WBGene00214361",3.90944487054885,5.24346902441697,3.33193023034163,2.15458901457432,3.37460457728824
"WBGene00214362",2.30669853859188,1.11044360578618,1.74696772962047,1.22170321043285,0.0354671923686522
"WBGene00214364",7.49679883315411,6.71671661275275,6.77595603946153,6.95948828490561,5.35306069699212
"WBGene00214365",-0.797638121222857,-0.111948815550265,0.00503588256091544,0.736276383262613,-0.216071574627312
"WBGene00214366",1.65653777196294,2.63155962448271,2.76910670688972,2.6343967692434,2.953853426815
"WBGene00214372",-0.0839423063794983,0.909746255549054,0.504606892051427,-0.652765907483286,-4.60838899740607
"WBGene00214376",1.65653777196294,1.35145170528998,0.573319642135441,2.96054121893183,1.99152384478105
"WBGene00214377",3.01383290930698,3.2143444718985,3.7800500845763,4.03972505754232,3.0569469197791
"WBGene00214378",2.49514362800499,2.27828529272801,2.54793432371553,2.96054121893183,0.883464098923602
"WBGene00214380",-2.63413938893998,-5.15634293490872,-2.53101701767929,-2.72315523537468,0.146498504757396
"WBGene00214381",2.81117112145267,3.22303543216254,2.73951192470142,1.61312815248975,1.93076981370196
"WBGene00214383",-2.27156930955527,0.12905928395353,-0.946054516958138,-5.04508333026205,-4.60838899740607
"WBGene00214386",-5.44149431099758,-5.15634293490872,-4.85294511256666,1.10466378924264,2.02096762267354
"WBGene00214387",2.19513030954607,1.94168914805181,1.91523921221027,2.51715909395903,3.15316223503841
"WBGene00214388",-0.0152295562954841,1.61184138986821,1.83355541461656,-2.23772840820444,0.2495919977215
"WBGene00214390",0.7082528085071,0.398245916768919,0.979944901598085,-0.797155816818461,-1.14895737876878
"WBGene00214393",2.00971680083475,5.61432095800804,5.76084435190592,4.68453741329099,5.01183082810141
"WBGene00214394",-1.193566797554,-0.0270599179637518,-0.209088922791932,0.312468674356037,1.27425405195577
"WBGene00214395",0.624594879460191,3.33149709891433,4.33934770190411,2.5323454977737,3.46307336515055
"WBGene00214396",0.580873502030872,-2.83441484002136,-3.2679826118455,-1.87515832881973,-2.28646090251871
"WBGene00214398",3.8040583952581,3.56133348815768,3.65880754120072,4.39578583734882,3.1663980621951
"WBGene00214400",1.45332345231036,-0.512486745133994,-1.68302011112434,-0.0908870198751712,-2.28646090251871
"WBGene00214401",2.60835423845298,2.13827781398291,2.64690077451655,1.36430760587566,1.58143556147394
"WBGene00214402",-3.11956621611022,-5.15634293490872,-4.85294511256666,-5.04508333026205,4.94811705726586
"WBGene00214404",1.75817803383878,1.78617157043052,2.08956939277258,1.8497344330459,1.41397881562238
"WBGene00214405",1.32669001377934,1.11044360578618,0.191449006791797,2.51715909395903,-0.216071574627312
"WBGene00214406",-5.44149431099758,-0.111948815550265,1.07779222499623,-0.797155816818461,1.00632084670914
"WBGene00214409",4.10732759746117,1.41351267342223,1.02969793679518,0.627342011709449,0.436005121952381
"WBGene00214411",-5.44149431099758,-5.15634293490872,-3.2679826118455,-0.0908870198751712,-0.907949279264981
"WBGene00214412",0.286426143565617,0.0531104307202315,0.00503588256091544,0.88565400730084,-0.216071574627312
"WBGene00214414",2.9116525145005,2.08206180441636,1.88852187383449,2.19332140906303,2.04982248534572
"WBGene00214418",4.54576970107496,2.42108589312703,2.32696397744828,2.19332140906303,3.89543674058968
"WBGene00214419",3.58364525128093,6.36966717215302,5.68330210312147,6.11036740105009,7.01594954790691
"WBGene00214421",-1.74105459285649,-2.34898801285111,-2.53101701767929,1.06344112651612,8.49440689929775
"WBGene00214423",3.38822842408848,4.15880662734758,4.51556134894104,4.49213507027655,4.54389584490051
"WBGene00214431",4.10732759746117,5.07127300850551,5.71025115965008,5.30253803830609,6.54958945253936
"WBGene00214433",2.81117112145267,5.00478894807559,5.19826382834811,3.46666932350533,3.83869422880358
"WBGene00214435",-1.35403146974724,-5.15634293490872,-4.85294511256666,-1.34464361212095,3.12632062281977
"WBGene00214437",3.00558891521207,1.38281587619931,1.65484952763204,0.682837124301153,0.883464098923602
"WBGene00214438",2.05835157608562,0.571577519654481,-0.605017599123071,3.04767381065781,3.0569469197791
"WBGene00214440",-5.44149431099758,-0.908415421465133,-4.85294511256666,-1.34464361212095,0.436005121952381
"WBGene00214442",4.88830202722312,3.54062459132557,3.22920392878721,5.04370490845486,2.85921655267692
"WBGene00214452",3.85082732180446,4.45283580323326,3.7800500845763,2.32123888398377,3.09897013467481
"WBGene00214455",-3.11956621611022,-5.15634293490872,-4.85294511256666,-0.187102335134474,-0.520926156155733
"WBGene00214458",2.57531397668897,0.676547079256023,0.638907983763018,0.312468674356037,-2.28646090251871
"WBGene00214464",2.66179349741444,3.32343732912038,2.98625867553029,4.18613785044914,2.31047423986852
"WBGene00214469",-0.487298000610707,0.726300114453123,-0.209088922791932,-1.34464361212095,-1.14895737876878
"WBGene00214470",-2.27156930955527,-2.34898801285111,-2.53101701767929,-1.13819273465353,-1.14895737876878
"WBGene00214471",0.667030145780587,0.45836690920649,0.504606892051427,2.09446802213675,0.2495919977215
"WBGene00214472",-5.44149431099758,-2.83441484002136,-2.53101701767929,-5.04508333026205,0.2495919977215
"WBGene00214473",2.69293200922334,-1.98641793346641,-4.85294511256666,-0.0908870198751712,-4.60838899740607
"WBGene00214474",2.7433810319107,3.35540971885866,3.0357981363316,4.5037385781967,2.63001574191901
"WBGene00214475",-1.98206269236028,-1.69691131627142,-4.85294511256666,-1.34464361212095,-3.02342649668492
"WBGene00214476",5.63063829316965,4.58680845920378,3.7580796847407,5.03039581922597,2.87542677985818
"WBGene00214479",-5.44149431099758,-5.15634293490872,-3.2679826118455,-1.87515832881973,4.00999650485253
"WBGene00214480",1.88942256711704,-0.764025512129958,-0.765482271316317,-1.87515832881973,-0.360461483962487
"WBGene00214481",0.0503587853320928,-0.40145543274525,0.191449006791797,3.04767381065781,0.883464098923602
"WBGene00214484",5.00041239354466,6.1762531228805,6.51828701580297,5.79333274553529,6.63538003455578
"WBGene00214485",0.286426143565617,0.516082407062777,-0.329383156509644,-0.290195828098578,-0.701498401797554
"WBGene00214488",5.50175308490397,4.35738466104372,3.95762652217449,5.16070991913511,4.32530165754616
"WBGene00214490",3.81353425882115,4.07487824580247,4.16664561579122,3.82219540944762,3.81367576876674
"WBGene00214492",4.84275143883209,1.35145170528998,2.84054184493267,6.33266946476017,5.94524029651029
"WBGene00214494",3.50394952538033,2.88257605438358,2.75438520118295,4.35366036167615,2.953853426815
"WBGene00214500",1.5242899736645,1.0334816239713,-0.209088922791932,-1.58565171162475,-0.701498401797554
"WBGene00214501",2.95511047018428,2.97808338531221,2.28660623983214,2.89155460874052,-0.216071574627312
"WBGene00214504",2.02611123908542,2.70784320974556,2.26599596015685,2.35579610602014,1.4577001930517
"WBGene00214507",3.39455604406049,2.73240031398954,4.42550434565382,2.2123045124306,3.68162984952655
"WBGene00214508",1.00144918485115,-5.15634293490872,-2.53101701767929,-1.34464361212095,-1.43846399596376
"WBGene00214510",3.03018090339446,3.17008655221359,3.02357183399834,2.45476255682116,1.17297071611859
"WBGene00214512",2.18055750845879,1.96259813781479,1.77641150751295,2.83143361630295,1.65839754328883
"WBGene00214514",5.9779392397078,4.82807552389242,4.40679815112412,4.82373922451295,5.36745897060071
"WBGene00214515",3.75079850347318,5.73163919814974,6.50075309648138,5.386414273996,5.79142296191961
"WBGene00214516",2.3200569214469,0.952181521869451,1.25557934421151,2.32123888398377,1.93076981370196
"WBGene00214517",-5.44149431099758,-1.06888009365838,-1.15250539442556,-1.87515832881973,-4.60838899740607
"WBGene00214518",-2.63413938893998,-5.15634293490872,-4.85294511256666,-0.290195828098578,-2.28646090251871
"WBGene00214521",0.0503587853320928,-0.512486745133994,-1.68302011112434,-1.58565171162475,1.17297071611859
"WBGene00214524",-2.27156930955527,-3.57138043418756,-4.85294511256666,-5.04508333026205,3.35161293466201
"WBGene00214527",-3.11956621611022,-5.15634293490872,-2.04559019050905,-0.957620489011707,3.71804048971623
"WBGene00214528",2.67224785505161,2.10104490778393,2.64690077451655,3.40199989594761,2.64899884528658
"WBGene00214529",3.0702583427698,3.37893244171208,3.68233026405415,4.13233620772719,3.19251090251423
"WBGene00214531",2.2796048777096,3.75953644392705,2.96083607865038,1.58427328981756,1.00632084670914
"WBGene00214532",3.83230128821668,-3.57138043418756,-2.53101701767929,0.312468674356037,-4.60838899740607
"WBGene00214535",0.825292229697319,0.26992181979338,0.761764731548551,2.5323454977737,0.436005121952381
"WBGene00214537",-1.35403146974724,2.15654002037564,1.48690489031797,-1.87515832881973,1.11953145715713
"WBGene00214539",0.535785612502334,1.87708006662873,0.191449006791797,-5.04508333026205,-0.520926156155733
"WBGene00214542",-1.98206269236028,-0.40145543274525,-1.15250539442556,-2.23772840820444,-1.43846399596376
"WBGene00214546",-3.85653181027643,-5.15634293490872,-4.85294511256666,-1.87515832881973,2.48964308555445
"WBGene00214548",-0.686606808834114,0.774394402654168,0.356508253062293,-0.957620489011707,-0.907949279264981
"WBGene00214551",-1.53460371538906,-2.34898801285111,-1.68302011112434,-5.04508333026205,-1.14895737876878
"WBGene00214553",5.73155814677653,7.31151730579916,7.25459891940933,4.97867102303737,6.12208113977815
"WBGene00214554",-5.44149431099758,-5.15634293490872,-4.85294511256666,-5.04508333026205,3.85513537586511
"WBGene00214556",3.5156077305647,3.23167435043642,2.69394934732098,3.11982359641364,1.93076981370196
"WBGene00214560",-2.27156930955527,-2.83441484002136,-4.85294511256666,-0.187102335134474,-4.60838899740607
"WBGene00214561",0.173215533117626,-2.34898801285111,-4.85294511256666,-5.04508333026205,-1.43846399596376
"WBGene00214562",-0.797638121222857,0.0531104307202315,-0.460627689787897,0.446769766067628,-1.43846399596376
"WBGene00214563",0.230931030973914,0.866024878119736,1.74696772962047,0.446769766067628,0.520894019538894
"WBGene00214565",-2.63413938893998,-2.34898801285111,-1.15250539442556,-1.34464361212095,-0.907949279264981
"WBGene00214566",2.16583600275203,2.27828529272801,1.77641150751295,0.0841996866829198,0.436005121952381
"WBGene00214567",-0.58351331587001,-1.06888009365838,1.77641150751295,-1.87515832881973,0.345807312980803
"WBGene00214568",0.286426143565617,-1.06888009365838,-0.765482271316317,-0.957620489011707,-2.28646090251871
"WBGene00214571",3.55568516994004,5.08802090021179,5.32820714429891,4.27006623199425,4.2650551151093
"WBGene00214572",-0.397100191639129,2.80365899715936,4.02049899994872,2.13482575975289,1.76665043394085
"WBGene00214573",-1.74105459285649,1.68914711603566,-0.765482271316317,-0.000689210903593028,-0.907949279264981
"WBGene00214580",3.68521016184561,3.58174932471177,3.56068281645752,4.25183287661724,2.82623923023065
"WBGene00214581",1.03423911996882,-0.111948815550265,0.191449006791797,1.64141719692117,6.91664234771793
"WBGene00214587",5.90335637294541,4.09395548299761,3.84402241366763,6.48775958069924,4.51831547543712
"WBGene00214588",4.82646277340526,2.99847517414339,3.67453189349374,5.66486204997045,2.72252788070854
"WBGene00214591",4.2113506620044,5.691497420722,5.7235392342302,5.50470133768581,5.35306069699212
"WBGene00214594",2.22384160618759,2.60520829753576,2.54793432371553,3.12984235223863,2.53116235499272
"WBGene00214595",-2.63413938893998,-5.15634293490872,-2.53101701767929,1.82528138932136,-0.907949279264981
"WBGene00214596",1.87138864428677,-0.111948815550265,-4.85294511256666,1.80040672068233,-1.80103407534847
"WBGene00214599",-5.44149431099758,-5.15634293490872,1.37587357792922,-0.000689210903593028,-0.216071574627312
"WBGene00214600",2.53004924295319,3.60188027981801,3.02357183399834,2.94927010659681,1.22450101675867
"WBGene00214602",-3.85653181027643,-2.34898801285111,0.874975341996542,-2.72315523537468,-2.28646090251871
"WBGene00214607",5.172295153475,3.75355014886132,3.17496088400323,2.19332140906303,2.38029568936609
"WBGene00214610",3.24850366042186,4.62337642023469,3.71310892560443,0.164370035366903,1.17297071611859
"WBGene00214611",1.85312643789404,2.27828529272801,1.48690489031797,1.61312815248975,1.17297071611859
"WBGene00214612",0.933545120349343,0.398245916768919,-0.209088922791932,0.569626513853162,-0.0848270413490599
"WBGene00214614",4.34803933397278,1.61184138986821,1.25557934421151,3.09957491256984,0.2495919977215
"WBGene00214615",-1.35403146974724,1.0334816239713,-0.209088922791932,-0.652765907483286,-1.43846399596376
"WBGene00214619",3.48034662607691,4.90029478020448,5.08516421365258,5.01696280745844,5.20699429840747
"WBGene00214621",2.20955738018135,2.53714402259061,3.31196181410903,1.02100586019573,-0.907949279264981
"WBGene00214624",-2.27156930955527,-1.2494523393002,-2.04559019050905,-5.04508333026205,0.883464098923602
"WBGene00214627",2.4226918336567,-1.98641793346641,0.761764731548551,-2.72315523537468,-2.28646090251871
"WBGene00214632",-0.917932354940569,-1.98641793346641,-4.85294511256666,-5.04508333026205,1.80100193873163
